schedule_date,schedule_season,home_id,away_id,weather_temperature,weather_wind_mph,score_home,home_avg_first_downs,home_avg_yds,home_avg_pass_yds,home_avg_rush_yds,home_avg_TO,score_away,away_avg_first_downs,away_avg_yds,away_avg_pass_yds,away_avg_rush_yds,away_avg_TO,total_score,over_under_line,label
12/10/2001,2001,MIA,CLT,76.0,11.0,41,17.11764705882353,308.11764705882354,198.94117647058826,109.17647058823529,2.5294117647058822,6,21.0,358.6470588235293,244.4705882352941,114.17647058823529,2.2941176470588243,47,45.0,over
12/15/2001,2001,NYG,CRD,51.0,22.0,17,18.0,308.88235294117646,202.4117647058824,106.47058823529413,2.0,13,17.529411764705884,309.0588235294117,224.4705882352941,84.58823529411767,2.235294117647059,30,37.5,under
12/15/2001,2001,SDG,RAI,52.0,10.0,6,16.647058823529413,301.76470588235287,203.35294117647058,98.41176470588236,2.117647058823529,13,19.41176470588235,329.8235294117647,213.52941176470588,116.29411764705885,1.7647058823529411,19,46.5,under
12/16/2001,2001,RAV,PIT,37.0,4.0,21,17.176470588235293,300.64705882352933,198.11764705882354,102.52941176470587,2.0,26,19.529411764705888,354.94117647058823,187.7647058823529,167.17647058823533,1.0588235294117647,47,33.5,over
12/16/2001,2001,BUF,NWE,30.0,7.0,9,18.41176470588235,325.70588235294116,215.0,110.70588235294115,2.235294117647059,12,18.11764705882353,305.5882352941176,202.11764705882354,103.47058823529413,1.6470588235294117,21,38.0,under
12/16/2001,2001,CHI,TAM,41.0,12.0,27,17.058823529411768,286.35294117647067,184.70588235294116,101.64705882352942,1.6470588235294117,3,18.47058823529412,295.2352941176472,210.4117647058824,84.82352941176471,1.4117647058823528,30,33.0,under
12/16/2001,2001,CLE,JAX,38.0,9.0,10,13.529411764705882,231.11764705882354,156.47058823529414,74.6470588235294,2.0,15,18.294117647058822,310.0,206.7647058823529,103.23529411764706,1.4117647058823528,25,36.5,under
12/16/2001,2001,DET,MIN,72.0,0.0,27,18.11764705882353,312.8235294117647,213.52941176470588,99.29411764705885,2.3529411764705883,24,17.647058823529417,333.4705882352941,238.64705882352942,94.82352941176471,2.235294117647059,51,46.5,over
12/16/2001,2001,CLT,ATL,72.0,0.0,41,21.47058823529412,366.7058823529412,244.4117647058824,122.29411764705885,2.176470588235294,27,16.941176470588232,286.5294117647058,182.4117647058824,104.11764705882356,1.6470588235294117,68,46.5,over
12/16/2001,2001,KAN,DEN,46.0,10.0,26,20.11764705882353,366.5294117647058,237.7647058823529,128.76470588235293,2.117647058823529,23,18.823529411764707,304.9411764705883,192.5882352941176,112.35294117647058,1.5294117647058822,49,37.5,over
12/16/2001,2001,NYJ,CIN,37.0,12.0,15,17.0,307.1764705882353,191.35294117647058,115.82352941176471,1.5294117647058822,14,16.588235294117652,273.0588235294117,162.41176470588238,110.64705882352942,2.0588235294117645,29,35.0,under
12/16/2001,2001,SFO,MIA,49.0,6.0,21,21.058823529411768,363.7647058823529,232.05882352941174,131.70588235294122,1.3529411764705883,0,16.823529411764707,303.4117647058824,195.2352941176471,108.17647058823529,2.4705882352941178,21,43.0,under
12/16/2001,2001,SEA,DAL,47.0,18.0,29,17.647058823529417,305.5882352941176,181.11764705882354,124.47058823529413,1.5882352941176472,3,14.647058823529413,246.7647058823529,115.35294117647058,131.41176470588235,2.4705882352941178,32,36.5,under
12/16/2001,2001,OTI,GNB,55.0,13.0,26,19.0,338.11764705882354,217.29411764705884,120.82352941176471,1.7058823529411764,20,18.58823529411765,344.8823529411765,238.52941176470588,106.35294117647058,1.7647058823529411,46,42.5,over
12/16/2001,2001,WAS,PHI,42.0,9.0,6,14.529411764705882,275.58823529411757,168.52941176470586,107.05882352941177,2.0588235294117645,20,16.705882352941178,302.88235294117646,195.88235294117646,107.0,1.7058823529411764,26,34.5,under
12/17/2001,2001,NOR,RAM,72.0,0.0,21,18.94117647058824,347.8823529411765,241.11764705882354,106.76470588235294,1.5882352941176472,34,22.352941176470583,417.1176470588235,297.8235294117647,119.29411764705885,2.7058823529411766,55,51.0,over
12/22/2001,2001,NWE,MIA,32.0,16.0,20,18.41176470588235,309.5882352941176,196.82352941176467,112.76470588235294,1.6470588235294117,13,17.11764705882353,309.0588235294117,205.70588235294116,103.35294117647058,2.4705882352941178,33,37.0,under
12/22/2001,2001,RAI,OTI,51.0,12.0,10,19.705882352941178,326.88235294117646,219.4117647058824,107.47058823529413,1.6470588235294117,13,18.58823529411765,327.4705882352941,207.17647058823533,120.29411764705885,1.7647058823529411,23,45.5,under
12/22/2001,2001,SFO,PHI,51.0,13.0,13,20.764705882352946,355.4705882352941,221.17647058823533,134.29411764705878,1.3529411764705883,3,16.058823529411768,297.0588235294117,187.82352941176467,109.23529411764706,1.6470588235294117,16,40.0,under
12/23/2001,2001,CRD,DAL,51.0,6.0,17,17.294117647058822,301.35294117647067,216.5882352941176,84.76470588235293,2.117647058823529,10,14.764705882352946,251.29411764705884,116.29411764705885,135.0,2.411764705882353,27,37.0,under
12/23/2001,2001,ATL,BUF,72.0,0.0,33,17.352941176470587,304.64705882352933,198.4117647058824,106.23529411764706,1.6470588235294117,30,18.47058823529412,337.5882352941176,225.11764705882354,112.47058823529413,2.0588235294117645,63,41.0,over
12/23/2001,2001,RAV,CIN,36.0,7.0,16,17.588235294117652,304.4705882352941,199.88235294117646,104.58823529411764,2.0588235294117645,0,16.235294117647058,266.1764705882353,163.88235294117646,102.29411764705885,2.235294117647059,16,33.5,under
12/23/2001,2001,CAR,RAM,44.0,9.0,32,14.764705882352946,255.11764705882354,184.70588235294116,70.41176470588233,1.9411764705882355,38,21.70588235294117,411.47058823529403,289.0588235294117,122.41176470588236,2.8823529411764706,70,46.5,over
12/23/2001,2001,GNB,CLE,30.0,17.0,30,18.58823529411765,348.2352941176471,233.5882352941176,114.64705882352942,1.8235294117647056,7,14.176470588235292,244.35294117647058,161.47058823529414,82.88235294117645,2.117647058823529,37,37.0,under
12/23/2001,2001,CLT,NYJ,72.0,0.0,28,21.352941176470583,375.8823529411765,252.88235294117646,123.0,2.2941176470588243,29,17.0,304.8235294117647,191.64705882352942,113.17647058823529,1.5882352941176472,57,47.0,over
12/23/2001,2001,KAN,SDG,28.0,17.0,20,20.47058823529412,360.9411764705882,229.11764705882354,131.8235294117647,2.0588235294117645,17,17.294117647058822,313.5882352941176,209.2352941176471,104.35294117647058,1.8235294117647056,37,40.0,under
12/23/2001,2001,MIN,JAX,72.0,0.0,3,17.470588235294116,322.5294117647058,230.05882352941174,92.47058823529413,2.235294117647059,33,18.0,308.4705882352941,207.0,101.47058823529413,1.4117647058823528,36,45.5,under
12/23/2001,2001,NYG,SEA,39.0,9.0,27,18.176470588235293,311.64705882352933,204.70588235294116,106.94117647058823,2.0588235294117645,24,17.470588235294116,301.11764705882354,175.7647058823529,125.35294117647058,1.7058823529411764,51,34.0,over
12/23/2001,2001,PIT,DET,40.0,8.0,47,19.88235294117647,361.8823529411765,193.7647058823529,168.11764705882354,1.0,14,17.588235294117652,301.0,205.52941176470588,95.47058823529413,2.411764705882353,61,36.0,over
12/23/2001,2001,TAM,NOR,67.0,8.0,48,19.0,303.64705882352933,215.4705882352941,88.1764705882353,1.3529411764705883,21,18.764705882352946,341.88235294117646,238.11764705882354,103.76470588235294,1.7647058823529411,69,38.0,over
12/23/2001,2001,WAS,CHI,41.0,11.0,15,14.705882352941178,275.7647058823529,165.17647058823533,110.58823529411764,2.0588235294117645,20,16.88235294117647,280.88235294117646,178.7647058823529,102.11764705882356,1.5882352941176472,35,33.0,over
12/29/2001,2001,TAM,RAV,67.0,9.0,22,18.176470588235293,289.9411764705883,206.5882352941176,83.3529411764706,1.2352941176470589,10,18.11764705882353,311.70588235294116,204.70588235294116,107.0,2.235294117647059,32,34.0,under
12/30/2001,2001,CAR,CRD,36.0,7.0,7,14.705882352941178,258.70588235294116,184.05882352941174,74.6470588235294,2.0,30,17.588235294117652,309.70588235294116,218.0,91.70588235294115,2.0588235294117645,37,39.5,under
12/30/2001,2001,CIN,PIT,17.0,11.0,26,17.588235294117652,288.11764705882354,181.05882352941174,107.05882352941177,2.411764705882353,23,19.823529411764707,364.7647058823529,195.11764705882354,169.64705882352942,1.2352941176470589,49,33.5,over
12/30/2001,2001,DAL,SFO,34.0,12.0,27,15.058823529411766,257.52941176470586,125.82352941176471,131.70588235294122,2.411764705882353,21,20.47058823529412,348.8235294117647,217.70588235294116,131.11764705882354,1.2352941176470589,48,39.5,over
12/30/2001,2001,DEN,RAI,21.0,10.0,23,19.058823529411768,302.1764705882353,186.70588235294116,115.47058823529413,1.4705882352941178,17,19.47058823529412,322.4705882352941,222.52941176470588,99.94117647058823,1.8235294117647056,40,41.0,under
12/30/2001,2001,DET,CHI,72.0,0.0,0,17.823529411764707,303.29411764705884,210.11764705882354,93.17647058823529,2.411764705882353,24,16.529411764705884,280.11764705882354,179.11764705882354,101.0,1.5294117647058822,24,38.5,under
12/30/2001,2001,GNB,MIN,13.0,14.0,24,18.41176470588235,341.35294117647067,230.94117647058826,110.41176470588236,1.7647058823529411,13,17.941176470588232,326.4117647058824,226.17647058823533,100.23529411764706,2.3529411764705883,37,40.0,under
12/30/2001,2001,JAX,KAN,55.0,10.0,26,17.823529411764707,306.2352941176472,206.64705882352942,99.58823529411764,1.5882352941176472,30,20.294117647058822,355.7647058823529,226.64705882352942,129.11764705882354,2.0588235294117645,56,40.0,over
12/30/2001,2001,MIA,ATL,70.0,4.0,21,16.352941176470587,304.11764705882354,200.5882352941176,103.52941176470587,2.647058823529412,14,17.411764705882348,309.76470588235287,200.29411764705884,109.47058823529413,1.6470588235294117,35,38.5,under
12/30/2001,2001,NOR,WAS,72.0,0.0,10,18.764705882352946,338.5882352941176,233.2352941176471,105.35294117647058,1.9411764705882355,40,14.823529411764708,275.3529411764706,159.2352941176471,116.11764705882356,2.0,50,39.5,over
12/30/2001,2001,NYJ,BUF,29.0,19.0,9,17.294117647058822,309.2352941176472,187.94117647058826,121.29411764705885,1.5294117647058822,14,18.647058823529417,341.9411764705883,222.05882352941174,119.88235294117644,1.9411764705882355,23,37.0,under
12/30/2001,2001,PHI,NYG,28.0,16.0,24,16.0,299.4117647058824,191.2352941176471,108.17647058823529,1.5294117647058822,21,18.352941176470583,322.4117647058824,214.4705882352941,107.94117647058823,1.9411764705882355,45,34.5,over
12/30/2001,2001,SDG,SEA,59.0,5.0,22,17.411764705882348,315.9411764705883,214.4117647058824,101.52941176470587,1.8235294117647056,25,17.0,295.35294117647067,172.70588235294116,122.64705882352942,1.4705882352941178,47,39.0,over
12/30/2001,2001,RAM,CLT,72.0,0.0,42,22.176470588235293,417.05882352941177,292.64705882352933,124.41176470588236,2.764705882352941,17,21.176470588235293,372.0,251.88235294117646,120.11764705882356,2.235294117647059,59,58.5,over
12/30/2001,2001,OTI,CLE,24.0,7.0,38,18.705882352941178,336.11764705882354,217.2352941176471,118.88235294117644,1.8235294117647056,41,15.117647058823529,265.29411764705884,180.94117647058826,84.3529411764706,2.117647058823529,79,37.5,over
1/6/2002,2001,CAR,NWE,35.0,6.0,6,15.0,267.70588235294116,182.35294117647058,85.3529411764706,2.2941176470588243,38,18.23529411764705,307.64705882352933,200.0,107.64705882352942,1.8235294117647056,44,36.0,over
1/6/2002,2001,CHI,JAX,32.0,12.0,33,17.176470588235293,292.9411764705883,184.29411764705884,108.64705882352942,1.5294117647058822,13,17.823529411764707,303.9411764705883,205.70588235294116,98.23529411764706,1.7058823529411764,46,33.5,over
1/6/2002,2001,DET,DAL,72.0,0.0,15,18.058823529411768,307.88235294117646,219.7647058823529,88.11764705882355,2.3529411764705883,10,14.882352941176471,264.52941176470586,131.0,133.52941176470586,2.2941176470588243,25,36.0,under
1/6/2002,2001,CLT,DEN,72.0,0.0,29,21.0,367.5294117647058,246.05882352941174,121.47058823529413,2.235294117647059,10,18.41176470588235,293.76470588235287,180.88235294117646,112.88235294117644,1.6470588235294117,39,51.0,under
1/6/2002,2001,MIA,BUF,70.0,13.0,34,16.058823529411768,295.5882352941176,195.35294117647058,100.23529411764706,2.4705882352941178,7,18.47058823529412,336.2352941176472,224.52941176470588,111.70588235294115,2.0588235294117645,41,36.5,over
1/6/2002,2001,NOR,SFO,72.0,0.0,0,18.41176470588235,328.29411764705884,223.52941176470588,104.76470588235294,2.176470588235294,38,20.23529411764705,345.94117647058823,211.2352941176471,134.70588235294122,1.2352941176470589,38,46.5,under
1/6/2002,2001,NYG,GNB,38.0,10.0,25,18.0,322.76470588235287,214.35294117647058,108.41176470588236,2.0,34,17.823529411764707,340.11764705882354,232.5882352941176,107.52941176470587,1.8235294117647056,59,36.5,over
1/6/2002,2001,RAI,NYJ,54.0,6.0,22,19.294117647058822,326.5882352941176,227.88235294117646,98.70588235294115,1.7647058823529411,24,17.411764705882348,312.88235294117646,189.05882352941174,123.82352941176471,1.5882352941176472,46,41.5,over
1/6/2002,2001,PIT,CLE,32.0,6.0,28,19.705882352941178,364.8823529411765,194.0,170.88235294117646,1.3529411764705883,7,14.352941176470587,250.88235294117646,168.47058823529414,82.41176470588233,2.0588235294117645,35,34.5,over
1/6/2002,2001,SEA,KAN,46.0,10.0,21,17.11764705882353,299.0588235294117,177.7647058823529,121.29411764705885,1.4705882352941178,18,19.94117647058824,348.94117647058823,227.94117647058826,121.0,2.0,39,40.0,under
1/6/2002,2001,RAM,ATL,72.0,0.0,31,22.0,416.1176470588235,294.88235294117646,121.23529411764706,2.8823529411764706,13,17.647058823529417,315.1764705882353,203.82352941176467,111.35294117647058,1.6470588235294117,44,48.0,under
1/6/2002,2001,TAM,PHI,62.0,11.0,13,18.176470588235293,287.8235294117647,204.2352941176471,83.58823529411767,1.3529411764705883,17,15.705882352941178,300.5294117647058,193.2352941176471,107.29411764705885,1.5882352941176472,30,33.0,under
1/6/2002,2001,OTI,CIN,38.0,9.0,21,18.294117647058822,333.4705882352941,220.52941176470588,112.94117647058823,1.7058823529411764,23,18.176470588235293,298.29411764705884,191.5882352941176,106.70588235294115,2.3529411764705883,44,37.5,over
1/6/2002,2001,WAS,CRD,35.0,9.0,20,15.294117647058822,279.41176470588243,156.58823529411762,122.82352941176471,1.7647058823529411,17,17.11764705882353,302.5294117647058,211.17647058823533,91.35294117647058,1.8823529411764703,37,36.5,over
1/7/2002,2001,RAV,MIN,35.0,10.0,19,18.352941176470583,315.76470588235287,202.7647058823529,113.0,2.117647058823529,3,17.470588235294116,311.70588235294116,213.88235294117646,97.82352941176471,2.588235294117647,22,37.5,under
1/12/2002,2001,RAI,NYJ,,,38,19.94117647058824,344.8823529411765,234.94117647058826,109.94117647058823,1.4705882352941178,24,17.470588235294116,306.1764705882353,176.82352941176467,129.35294117647058,1.3529411764705883,62,42.0,over
1/12/2002,2001,PHI,TAM,,,31,16.058823529411768,309.2352941176472,195.94117647058826,113.29411764705885,1.4705882352941178,9,18.47058823529412,291.29411764705884,206.94117647058826,84.3529411764706,1.5294117647058822,40,33.0,over
1/13/2002,2001,GNB,SFO,,,25,17.823529411764707,343.0,237.17647058823533,105.82352941176471,1.6470588235294117,15,20.41176470588235,351.7058823529412,215.52941176470588,136.1764705882353,1.2352941176470589,40,39.0,over
1/13/2002,2001,MIA,RAV,,,3,16.0,292.4705882352941,191.88235294117646,100.58823529411764,2.411764705882353,20,18.764705882352946,321.8235294117647,202.05882352941174,119.76470588235294,2.176470588235294,23,33.0,under
1/19/2002,2001,CHI,PHI,,,19,16.88235294117647,286.9411764705883,177.94117647058826,109.0,1.6470588235294117,33,16.058823529411768,309.35294117647067,194.29411764705884,115.05882352941177,1.3529411764705883,52,32.5,over
1/19/2002,2001,NWE,RAI,,,16,18.47058823529412,308.64705882352933,199.17647058823533,109.47058823529413,1.7058823529411764,13,19.41176470588235,333.29411764705884,224.70588235294116,108.58823529411764,1.2941176470588236,29,41.5,under
1/20/2002,2001,PIT,RAV,,,27,19.705882352941178,363.7647058823529,191.52941176470588,172.2352941176471,1.2941176470588236,10,18.058823529411768,312.0588235294117,194.17647058823533,117.88235294117644,2.2941176470588243,37,32.0,over
1/20/2002,2001,RAM,GNB,72.0,0.0,45,21.764705882352942,410.7058823529412,286.11764705882354,124.58823529411764,2.647058823529412,17,17.764705882352942,340.5882352941176,238.35294117647058,102.23529411764706,2.0588235294117645,62,54.5,over
1/27/2002,2001,PIT,NWE,,,17,20.176470588235293,365.2352941176471,196.64705882352942,168.58823529411762,1.2941176470588236,24,18.41176470588235,306.70588235294116,197.29411764705884,109.41176470588236,1.7058823529411764,41,35.5,over
1/27/2002,2001,RAM,PHI,72.0,0.0,29,21.764705882352942,411.1176470588235,281.88235294117646,129.23529411764707,2.5294117647058822,24,15.941176470588234,304.1764705882353,188.64705882352942,115.52941176470587,1.4117647058823528,53,51.0,over
2/3/2002,2001,RAM,NWE,72.0,0.0,17,22.117647058823533,411.2352941176471,283.4705882352941,127.76470588235294,2.5294117647058822,20,18.41176470588235,304.29411764705884,193.35294117647058,110.94117647058823,1.4705882352941178,37,53.0,under
9/5/2002,2002,NYG,SFO,75.0,12.0,13,18.58823529411765,335.0588235294117,228.0,107.05882352941177,1.8823529411764703,16,20.0,342.88235294117646,206.2352941176471,136.64705882352942,1.2352941176470589,29,39.0,under
9/8/2002,2002,BUF,NYJ,75.0,7.0,31,18.41176470588235,324.76470588235287,217.2352941176471,107.52941176470587,2.117647058823529,37,17.529411764705884,302.4117647058824,176.88235294117646,125.52941176470587,1.2941176470588236,68,43.0,over
9/8/2002,2002,CAR,RAV,73.0,8.0,10,14.764705882352946,265.8235294117647,176.58823529411762,89.23529411764706,2.0588235294117645,7,17.529411764705884,306.5882352941176,187.94117647058826,118.64705882352942,2.0,17,33.0,under
9/8/2002,2002,CHI,MIN,76.0,5.0,27,17.11764705882353,297.4705882352941,187.05882352941174,110.41176470588236,1.6470588235294117,23,18.058823529411768,326.64705882352933,223.7647058823529,102.88235294117644,2.4705882352941178,50,41.0,over
9/8/2002,2002,CIN,SDG,81.0,5.0,6,18.058823529411768,294.29411764705884,191.4705882352941,102.82352941176471,2.235294117647059,34,18.647058823529417,329.4705882352941,215.5882352941176,113.88235294117644,1.7058823529411764,40,37.0,over
9/8/2002,2002,CLE,KAN,78.0,7.0,39,15.411764705882351,268.41176470588243,185.4705882352941,82.94117647058823,2.0,40,20.47058823529412,361.35294117647067,231.82352941176467,129.52941176470586,2.0,79,36.0,over
9/8/2002,2002,DEN,RAM,73.0,13.0,23,18.94117647058824,300.4705882352941,183.94117647058826,116.52941176470587,1.7058823529411764,16,21.41176470588235,404.5294117647058,282.11764705882354,122.41176470588236,2.647058823529412,39,51.0,under
9/8/2002,2002,GNB,ATL,72.0,6.0,37,18.11764705882353,346.3529411764707,241.11764705882354,105.23529411764706,2.0588235294117645,34,17.764705882352942,320.2352941176472,206.0,114.23529411764706,1.7058823529411764,71,42.5,over
9/8/2002,2002,HTX,DAL,72.0,0.0,19,,,,,,10,15.176470588235292,274.6470588235294,137.05882352941177,137.58823529411765,2.117647058823529,29,33.5,under
9/8/2002,2002,JAX,CLT,82.0,14.0,25,18.11764705882353,304.88235294117646,203.82352941176467,101.05882352941177,1.7058823529411764,28,21.23529411764705,368.35294117647067,246.5882352941176,121.76470588235294,2.3529411764705883,53,44.0,over
9/8/2002,2002,MIA,DET,83.0,9.0,49,16.941176470588232,297.29411764705884,190.82352941176467,106.47058823529413,2.2941176470588243,21,17.88235294117647,308.88235294117646,223.64705882352942,85.23529411764707,2.3529411764705883,70,35.5,over
9/8/2002,2002,RAI,SEA,61.0,9.0,31,20.294117647058822,345.4705882352941,229.52941176470588,115.94117647058823,1.4117647058823528,17,16.941176470588232,291.64705882352933,175.2352941176471,116.41176470588236,1.2352941176470589,48,40.0,over
9/8/2002,2002,TAM,NOR,82.0,7.0,20,18.47058823529412,295.4117647058824,211.0,84.41176470588233,1.4705882352941178,26,18.529411764705888,329.0588235294117,221.4117647058824,107.64705882352942,2.117647058823529,46,37.5,over
9/8/2002,2002,OTI,PHI,78.0,4.0,27,18.23529411764705,334.11764705882354,225.0,109.11764705882356,1.8823529411764703,24,16.11764705882353,303.29411764705884,190.7647058823529,112.52941176470587,1.4117647058823528,51,37.0,over
9/8/2002,2002,WAS,CRD,73.0,5.0,31,15.411764705882351,286.88235294117646,165.11764705882354,121.76470588235294,1.7058823529411764,23,17.11764705882353,303.2352941176472,213.88235294117646,89.35294117647058,1.6470588235294117,54,44.5,over
9/9/2002,2002,NWE,PIT,78.0,8.0,30,18.47058823529412,304.70588235294116,200.4705882352941,104.23529411764706,1.5294117647058822,14,20.41176470588235,366.0,203.05882352941174,162.94117647058823,1.5882352941176472,44,37.5,over
9/15/2002,2002,ATL,CHI,72.0,0.0,13,18.11764705882353,321.1764705882353,207.64705882352942,113.52941176470587,1.8823529411764703,14,17.0,295.0,181.11764705882354,113.88235294117644,1.7058823529411764,27,45.0,under
9/15/2002,2002,RAV,TAM,73.0,8.0,0,17.294117647058822,297.1764705882353,181.88235294117646,115.29411764705885,2.0,25,18.294117647058822,292.35294117647067,209.94117647058826,82.41176470588233,1.4117647058823528,25,32.0,under
9/15/2002,2002,CAR,DET,70.0,10.0,31,15.058823529411766,271.3529411764706,183.05882352941174,88.29411764705883,1.9411764705882355,7,17.764705882352942,299.11764705882354,212.88235294117646,86.23529411764706,2.3529411764705883,38,35.5,over
9/15/2002,2002,CLE,CIN,72.0,10.0,20,15.529411764705882,269.9411764705883,187.88235294117646,82.05882352941177,1.9411764705882355,7,18.647058823529417,294.5294117647058,191.7647058823529,102.76470588235294,2.3529411764705883,27,39.0,under
9/15/2002,2002,DAL,OTI,79.0,12.0,21,15.529411764705882,284.64705882352933,148.94117647058823,135.70588235294122,1.9411764705882355,13,18.23529411764705,335.1764705882353,226.4705882352941,108.70588235294115,1.7647058823529411,34,37.5,under
9/15/2002,2002,CLT,MIA,72.0,0.0,13,21.647058823529417,371.6470588235293,250.52941176470588,121.11764705882356,2.3529411764705883,21,16.823529411764707,296.29411764705884,188.70588235294116,107.58823529411764,2.235294117647059,34,47.0,under
9/15/2002,2002,KAN,JAX,67.0,9.0,16,20.58823529411765,366.1764705882353,230.4705882352941,135.70588235294122,1.9411764705882355,23,18.294117647058822,313.76470588235287,211.0,102.76470588235294,1.7647058823529411,39,46.0,under
9/15/2002,2002,MIN,BUF,72.0,0.0,39,18.764705882352946,332.88235294117646,223.88235294117646,109.0,2.3529411764705883,45,19.23529411764705,337.5294117647058,235.52941176470588,102.0,1.9411764705882355,84,49.0,over
9/15/2002,2002,NOR,GNB,72.0,0.0,35,18.47058823529412,332.35294117647067,222.52941176470588,109.82352941176471,2.235294117647059,20,17.88235294117647,344.8235294117647,238.4117647058824,106.41176470588236,2.176470588235294,55,45.5,over
9/15/2002,2002,NYJ,NWE,75.0,13.0,7,17.235294117647058,300.1764705882353,179.29411764705884,120.88235294117644,1.4117647058823528,44,19.176470588235293,321.35294117647067,212.2352941176471,109.11764705882356,1.4705882352941178,51,41.0,over
9/15/2002,2002,PIT,RAI,71.0,7.0,17,20.11764705882353,357.7647058823529,206.7647058823529,151.0,1.7647058823529411,30,20.88235294117647,352.5294117647058,236.4705882352941,116.05882352941177,1.4705882352941178,47,39.5,over
9/15/2002,2002,SDG,HTX,68.0,8.0,24,18.47058823529412,330.1764705882353,216.82352941176467,113.35294117647058,1.5294117647058822,3,,,,,,27,34.0,under
9/15/2002,2002,SFO,DEN,62.0,16.0,14,20.23529411764705,344.5882352941177,210.5882352941176,134.0,1.2941176470588236,24,18.705882352941178,290.2352941176472,170.2941176470588,119.94117647058823,1.7647058823529411,38,44.0,under
9/15/2002,2002,SEA,CRD,61.0,7.0,13,17.529411764705884,301.9411764705883,186.70588235294116,115.23529411764706,1.1764705882352942,24,17.411764705882348,305.5294117647058,206.4705882352941,99.05882352941177,1.5294117647058822,37,40.5,under
9/15/2002,2002,RAM,NYG,72.0,0.0,21,21.11764705882353,403.0,280.70588235294116,122.29411764705885,2.8235294117647056,26,18.529411764705888,340.11764705882354,230.70588235294116,109.41176470588236,1.9411764705882355,47,46.0,over
9/16/2002,2002,WAS,PHI,75.0,12.0,7,15.588235294117649,287.9411764705883,163.52941176470586,124.41176470588236,1.6470588235294117,37,16.294117647058822,303.9411764705883,192.05882352941174,111.88235294117644,1.2941176470588236,44,44.0,under
9/22/2002,2002,CRD,SDG,89.0,6.0,15,17.058823529411768,303.29411764705884,203.82352941176467,99.47058823529413,1.4705882352941178,23,18.058823529411768,319.2352941176472,206.17647058823533,113.05882352941177,1.5294117647058822,38,39.0,under
9/22/2002,2002,ATL,CIN,72.0,0.0,30,18.23529411764705,317.0,202.17647058823533,114.82352941176471,1.7647058823529411,3,18.529411764705888,293.8235294117647,191.11764705882354,102.70588235294115,2.411764705882353,33,42.5,under
9/22/2002,2002,CHI,NOR,59.0,11.0,23,17.352941176470587,298.11764705882354,181.52941176470588,116.58823529411764,1.7058823529411764,29,18.352941176470583,330.70588235294116,220.94117647058826,109.76470588235294,2.3529411764705883,52,40.5,over
9/22/2002,2002,DEN,BUF,52.0,13.0,28,18.41176470588235,287.9411764705883,167.05882352941177,120.88235294117644,1.7647058823529411,23,19.0,332.64705882352933,236.88235294117646,95.76470588235294,1.9411764705882355,51,47.0,over
9/22/2002,2002,DET,GNB,72.0,0.0,31,17.529411764705884,299.11764705882354,212.11764705882354,87.0,2.235294117647059,37,18.294117647058822,351.8823529411765,243.94117647058826,107.94117647058823,2.176470588235294,68,44.0,over
9/22/2002,2002,HTX,CLT,72.0,0.0,3,,,,,,23,20.94117647058824,358.94117647058823,240.70588235294116,118.23529411764706,2.2941176470588243,26,38.0,under
9/22/2002,2002,MIA,NYJ,83.0,12.0,30,17.176470588235293,304.5882352941176,188.35294117647058,116.23529411764706,2.0,3,17.058823529411768,295.5294117647058,176.05882352941174,119.47058823529413,1.6470588235294117,33,40.5,under
9/22/2002,2002,MIN,CAR,72.0,0.0,14,18.41176470588235,328.8235294117647,221.64705882352942,107.17647058823529,2.5294117647058822,21,15.176470588235292,272.0,179.29411764705884,92.70588235294115,2.0,35,44.5,under
9/22/2002,2002,NWE,KAN,74.0,12.0,41,19.0,328.5294117647058,215.4117647058824,113.11764705882356,1.4705882352941178,38,21.176470588235293,371.05882352941177,227.52941176470588,143.52941176470586,2.0588235294117645,79,43.5,over
9/22/2002,2002,NYG,SEA,76.0,12.0,9,18.58823529411765,343.1764705882353,234.0,109.17647058823529,1.7647058823529411,6,17.411764705882348,301.8235294117647,191.64705882352942,110.17647058823529,1.1764705882352942,15,39.0,under
9/22/2002,2002,PHI,DAL,77.0,9.0,44,17.058823529411768,317.5882352941176,202.05882352941174,115.52941176470587,1.3529411764705883,13,15.764705882352946,285.5294117647058,148.64705882352942,136.88235294117646,1.8823529411764703,57,36.5,over
9/22/2002,2002,SFO,WAS,61.0,14.0,20,20.294117647058822,345.0,209.88235294117646,135.11764705882354,1.2941176470588236,10,15.823529411764708,292.64705882352933,169.05882352941177,123.58823529411764,1.6470588235294117,30,44.0,under
9/22/2002,2002,OTI,CLE,72.0,7.0,28,18.23529411764705,330.64705882352933,222.0,108.64705882352942,1.7647058823529411,31,16.058823529411768,278.52941176470586,199.2352941176471,79.29411764705883,2.0588235294117645,59,40.5,over
9/23/2002,2002,TAM,RAM,80.0,8.0,26,18.41176470588235,292.29411764705884,212.0,80.29411764705883,1.4117647058823528,14,21.23529411764705,405.5294117647058,280.41176470588243,125.11764705882356,2.8235294117647056,40,44.0,under
9/29/2002,2002,CRD,NYG,83.0,10.0,21,17.0,299.4117647058824,199.64705882352942,99.76470588235294,1.4705882352941178,7,18.647058823529417,343.7647058823529,239.64705882352942,104.11764705882356,1.8823529411764703,28,38.5,under
