,home_team,game_id,date,away_team,home_first_downs,home_total_yds,home_pass_yds,home_rush_yds,home_TO,away_first_downs,away_total_yds,away_pass_yds,away_rush_yds,away_TO
777,CRD,10111970CRD,October 11,NOR,17.0,432.0,236.0,196.0,3.0,19.0,342.0,212.0,130.0,2.0
791,SFO,10181970SFO,October 18,NOR,14.0,337.0,264.0,73.0,4.0,14.0,283.0,203.0,80.0,4.0
793,ATL,10251970ATL,October 25,NOR,20.0,274.0,147.0,127.0,2.0,12.0,272.0,176.0,96.0,3.0
814,NOR,1111970NOR,November 1,RAM,11.0,212.0,145.0,67.0,3.0,21.0,408.0,260.0,148.0,5.0
823,NOR,1181970NOR,November 8,DET,15.0,272.0,141.0,131.0,0.0,18.0,278.0,143.0,135.0,6.0
839,MIA,11151970MIA,November 15,NOR,20.0,406.0,225.0,181.0,4.0,18.0,319.0,191.0,128.0,3.0
853,NOR,11221970NOR,November 22,DEN,11.0,263.0,214.0,49.0,3.0,25.0,452.0,302.0,150.0,1.0
862,CIN,11291970CIN,November 29,NOR,17.0,297.0,148.0,149.0,1.0,15.0,362.0,292.0,70.0,5.0
876,RAM,1261970RAM,December 6,NOR,25.0,445.0,336.0,109.0,0.0,15.0,255.0,180.0,75.0,0.0
893,NOR,12131970NOR,December 13,SFO,17.0,353.0,248.0,105.0,4.0,19.0,330.0,217.0,113.0,1.0
904,NOR,12201970NOR,December 20,CHI,9.0,191.0,143.0,48.0,4.0,19.0,376.0,272.0,104.0,4.0
926,NOR,9191971NOR,September 19,RAM,21.0,276.0,154.0,122.0,1.0,11.0,262.0,144.0,118.0,1.0
937,NOR,9261971NOR,September 26,SFO,16.0,263.0,173.0,90.0,2.0,17.0,319.0,125.0,194.0,2.0
947,OTI,1031971OTI,October 3,NOR,13.0,263.0,156.0,107.0,3.0,16.0,263.0,79.0,184.0,2.0
958,CHI,10101971CHI,October 10,NOR,26.0,427.0,225.0,202.0,3.0,18.0,263.0,188.0,75.0,4.0
975,NOR,10171971NOR,October 17,DAL,10.0,157.0,49.0,108.0,2.0,20.0,300.0,204.0,96.0,6.0
983,ATL,10241971ATL,October 24,NOR,25.0,364.0,80.0,284.0,1.0,15.0,202.0,144.0,58.0,2.0
1006,WAS,10311971WAS,October 31,NOR,21.0,377.0,204.0,173.0,6.0,16.0,212.0,106.0,106.0,1.0
1014,NOR,1171971NOR,November 7,RAI,26.0,373.0,161.0,212.0,3.0,13.0,240.0,106.0,134.0,2.0
1032,SFO,11141971SFO,November 14,NOR,23.0,333.0,190.0,143.0,4.0,17.0,338.0,216.0,122.0,1.0
1041,NOR,11211971NOR,November 21,MIN,11.0,258.0,167.0,91.0,2.0,20.0,267.0,95.0,172.0,2.0
1051,GNB,11281971GNB,November 28,NOR,15.0,262.0,167.0,95.0,6.0,18.0,273.0,110.0,163.0,0.0
1067,RAM,1251971RAM,December 5,NOR,22.0,421.0,128.0,293.0,1.0,20.0,263.0,207.0,56.0,1.0
1079,NOR,12121971NOR,December 12,CLE,18.0,225.0,66.0,159.0,3.0,20.0,284.0,152.0,132.0,7.0
1092,NOR,12191971NOR,December 19,ATL,20.0,300.0,135.0,165.0,1.0,14.0,319.0,262.0,57.0,1.0
1114,RAM,9171972RAM,September 17,NOR,20.0,393.0,139.0,254.0,1.0,20.0,287.0,218.0,69.0,2.0
1131,NOR,9251972NOR,September 25,KAN,10.0,152.0,93.0,59.0,0.0,20.0,324.0,185.0,139.0,4.0
1141,NOR,1011972NOR,October 1,SFO,8.0,84.0,77.0,7.0,7.0,14.0,318.0,192.0,126.0,3.0
1154,NYG,1081972NYG,October 8,NOR,20.0,357.0,149.0,208.0,2.0,15.0,286.0,228.0,58.0,6.0
1164,NOR,10151972NOR,October 15,ATL,8.0,121.0,20.0,101.0,3.0,17.0,322.0,175.0,147.0,5.0
1181,SFO,10221972SFO,October 22,NOR,14.0,340.0,274.0,66.0,3.0,19.0,367.0,273.0,94.0,2.0
1190,NOR,10291972NOR,October 29,PHI,23.0,432.0,284.0,148.0,1.0,13.0,209.0,57.0,152.0,3.0
1203,MIN,1151972MIN,November 5,NOR,23.0,381.0,233.0,148.0,1.0,16.0,270.0,147.0,123.0,4.0
1210,ATL,11121972ATL,November 12,NOR,21.0,352.0,163.0,189.0,1.0,19.0,264.0,155.0,109.0,2.0
1227,DET,11191972DET,November 19,NOR,21.0,330.0,207.0,123.0,0.0,17.0,319.0,242.0,77.0,3.0
1242,NOR,11261972NOR,November 26,RAM,17.0,260.0,158.0,102.0,0.0,17.0,309.0,123.0,186.0,0.0
1256,NYJ,1231972NYJ,December 3,NOR,18.0,323.0,259.0,64.0,2.0,22.0,333.0,194.0,139.0,1.0
1269,NOR,12101972NOR,December 10,NWE,20.0,337.0,243.0,94.0,4.0,18.0,289.0,180.0,109.0,2.0
1282,NOR,12171972NOR,December 17,GNB,12.0,152.0,102.0,50.0,2.0,15.0,244.0,66.0,178.0,0.0
1302,NOR,9161973NOR,September 16,ATL,11.0,187.0,35.0,152.0,8.0,32.0,496.0,278.0,218.0,2.0
1320,DAL,9241973DAL,September 24,NOR,24.0,355.0,186.0,169.0,1.0,17.0,236.0,98.0,138.0,2.0
1321,CLT,9301973CLT,September 30,NOR,19.0,339.0,91.0,248.0,5.0,12.0,312.0,250.0,62.0,2.0
1342,NOR,1071973NOR,October 7,CHI,19.0,282.0,119.0,163.0,1.0,13.0,253.0,179.0,74.0,2.0
1354,NOR,10141973NOR,October 14,DET,21.0,334.0,163.0,171.0,2.0,19.0,359.0,173.0,186.0,2.0
1370,SFO,10211973SFO,October 21,NOR,21.0,424.0,221.0,203.0,2.0,2.0,82.0,-15.0,97.0,3.0
1379,NOR,10281973NOR,October 28,WAS,19.0,242.0,39.0,203.0,0.0,15.0,179.0,155.0,24.0,2.0
1392,NOR,1141973NOR,November 4,BUF,19.0,281.0,166.0,115.0,0.0,10.0,190.0,66.0,124.0,1.0
1403,RAM,11111973RAM,November 11,NOR,25.0,424.0,212.0,212.0,1.0,9.0,220.0,96.0,124.0,3.0
1422,SDG,11181973SDG,November 18,NOR,14.0,288.0,102.0,186.0,2.0,22.0,341.0,199.0,142.0,3.0
1433,NOR,11251973NOR,November 25,RAM,15.0,259.0,109.0,150.0,2.0,31.0,450.0,110.0,340.0,3.0
1442,GNB,1221973GNB,December 2,NOR,13.0,259.0,105.0,154.0,2.0,16.0,256.0,156.0,100.0,5.0
1459,NOR,1291973NOR,December 9,SFO,14.0,274.0,154.0,120.0,1.0,18.0,268.0,152.0,116.0,3.0
1466,ATL,12161973ATL,December 16,NOR,17.0,296.0,148.0,148.0,2.0,11.0,195.0,90.0,105.0,2.0
1492,NOR,9151974NOR,September 15,SFO,22.0,278.0,149.0,129.0,4.0,15.0,214.0,56.0,158.0,3.0
1505,RAM,9221974RAM,September 22,NOR,20.0,307.0,150.0,157.0,1.0,14.0,239.0,130.0,109.0,3.0
1516,NOR,9291974NOR,September 29,ATL,15.0,196.0,24.0,172.0,2.0,12.0,230.0,63.0,167.0,3.0
1523,CHI,1061974CHI,October 6,NOR,18.0,248.0,117.0,131.0,2.0,14.0,168.0,98.0,70.0,0.0
1539,DEN,10131974DEN,October 13,NOR,24.0,397.0,274.0,123.0,2.0,19.0,333.0,196.0,137.0,3.0
1549,ATL,10201974ATL,October 20,NOR,10.0,174.0,110.0,64.0,6.0,15.0,321.0,89.0,232.0,4.0
1568,NOR,10271974NOR,October 27,PHI,20.0,298.0,164.0,134.0,1.0,16.0,258.0,153.0,105.0,1.0
1579,DET,1131974DET,November 3,NOR,10.0,195.0,137.0,58.0,4.0,17.0,280.0,186.0,94.0,5.0
1596,NOR,11101974NOR,November 10,MIA,16.0,273.0,116.0,157.0,1.0,16.0,222.0,81.0,141.0,0.0
1609,NOR,11171974NOR,November 17,RAM,13.0,321.0,175.0,146.0,1.0,18.0,261.0,200.0,61.0,4.0
1626,NOR,11251974NOR,November 25,PIT,15.0,178.0,69.0,109.0,4.0,18.0,334.0,62.0,272.0,4.0
1633,MIN,1211974MIN,December 1,NOR,19.0,405.0,308.0,97.0,1.0,13.0,226.0,81.0,145.0,0.0
1647,NOR,1281974NOR,December 8,CRD,17.0,315.0,87.0,228.0,1.0,12.0,214.0,150.0,64.0,1.0
1663,SFO,12151974SFO,December 15,NOR,18.0,338.0,178.0,160.0,3.0,23.0,318.0,197.0,121.0,4.0
1684,WAS,9211975WAS,September 21,NOR,19.0,315.0,179.0,136.0,1.0,9.0,208.0,137.0,71.0,3.0
1694,NOR,9281975NOR,September 28,CIN,12.0,189.0,122.0,67.0,2.0,17.0,294.0,202.0,92.0,2.0
1699,ATL,1051975ATL,October 5,NOR,13.0,231.0,94.0,137.0,2.0,14.0,245.0,125.0,120.0,3.0
1719,NOR,10121975NOR,October 12,GNB,26.0,392.0,169.0,223.0,3.0,8.0,161.0,63.0,98.0,3.0
1735,SFO,10191975SFO,October 19,NOR,15.0,267.0,178.0,89.0,5.0,18.0,241.0,114.0,127.0,5.0
1745,RAM,10261975RAM,October 26,NOR,27.0,341.0,118.0,223.0,0.0,17.0,173.0,77.0,96.0,3.0
1758,NOR,1121975NOR,November 2,ATL,19.0,352.0,177.0,175.0,3.0,19.0,305.0,210.0,95.0,6.0
1772,RAI,1191975RAI,November 9,NOR,34.0,523.0,263.0,260.0,4.0,10.0,140.0,45.0,95.0,5.0
1782,NOR,11161975NOR,November 16,MIN,6.0,60.0,-7.0,67.0,0.0,23.0,470.0,310.0,160.0,5.0
1799,NOR,11231975NOR,November 23,SFO,18.0,280.0,176.0,104.0,2.0,11.0,228.0,138.0,90.0,2.0
1807,CLE,11301975CLE,November 30,NOR,19.0,249.0,150.0,99.0,1.0,18.0,237.0,60.0,177.0,0.0
1822,NOR,1271975NOR,December 7,RAM,12.0,218.0,142.0,76.0,3.0,14.0,232.0,100.0,132.0,4.0
1839,NYG,12141975NYG,December 14,NOR,13.0,243.0,119.0,124.0,1.0,19.0,255.0,79.0,176.0,3.0
1850,NOR,12211975NOR,December 21,CHI,17.0,197.0,129.0,68.0,5.0,19.0,458.0,263.0,195.0,3.0
1871,NOR,9121976NOR,September 12,MIN,9.0,132.0,82.0,50.0,3.0,28.0,449.0,276.0,173.0,1.0
1882,NOR,9191976NOR,September 19,DAL,11.0,163.0,94.0,69.0,1.0,22.0,423.0,225.0,198.0,4.0
1896,KAN,9261976KAN,September 26,NOR,18.0,270.0,105.0,165.0,0.0,19.0,425.0,126.0,299.0,2.0
1913,NOR,1031976NOR,October 3,OTI,22.0,375.0,270.0,105.0,3.0,14.0,255.0,168.0,87.0,1.0
1925,NOR,10101976NOR,October 10,ATL,20.0,312.0,168.0,144.0,2.0,12.0,168.0,68.0,100.0,7.0
1941,SFO,10171976SFO,October 17,NOR,18.0,309.0,176.0,133.0,2.0,9.0,95.0,0.0,95.0,3.0
1952,NOR,10241976NOR,October 24,RAM,20.0,328.0,214.0,114.0,5.0,14.0,179.0,57.0,122.0,5.0
1960,ATL,10311976ATL,October 31,NOR,18.0,255.0,150.0,105.0,3.0,18.0,253.0,115.0,138.0,2.0
1977,GNB,1171976GNB,November 7,NOR,19.0,298.0,123.0,175.0,3.0,21.0,297.0,161.0,136.0,3.0
1995,NOR,11141976NOR,November 14,DET,6.0,183.0,104.0,79.0,0.0,26.0,455.0,284.0,171.0,3.0
2012,SEA,11211976SEA,November 21,NOR,18.0,269.0,164.0,105.0,5.0,28.0,399.0,141.0,258.0,2.0
2023,RAM,11281976RAM,November 28,NOR,25.0,473.0,150.0,323.0,3.0,18.0,262.0,146.0,116.0,4.0
2036,NWE,1251976NWE,December 5,NOR,21.0,328.0,108.0,220.0,0.0,14.0,236.0,118.0,118.0,1.0
2052,NOR,12121976NOR,December 12,SFO,11.0,299.0,245.0,54.0,1.0,22.0,360.0,148.0,212.0,2.0
2073,NOR,9181977NOR,September 18,GNB,19.0,315.0,162.0,153.0,2.0,11.0,204.0,123.0,81.0,1.0
2083,DET,9251977DET,September 25,NOR,26.0,429.0,123.0,306.0,1.0,9.0,92.0,53.0,39.0,1.0
2095,CHI,1021977CHI,October 2,NOR,19.0,415.0,218.0,197.0,3.0,18.0,314.0,168.0,146.0,0.0
2115,NOR,1091977NOR,October 9,SDG,18.0,200.0,43.0,157.0,2.0,14.0,269.0,137.0,132.0,2.0
2126,RAM,10161977RAM,October 16,NOR,24.0,408.0,165.0,243.0,3.0,12.0,232.0,155.0,77.0,0.0
2145,CRD,10231977CRD,October 23,NOR,31.0,487.0,243.0,244.0,2.0,23.0,440.0,275.0,165.0,2.0
2158,NOR,10301977NOR,October 30,RAM,19.0,343.0,90.0,253.0,2.0,19.0,376.0,242.0,134.0,3.0
2175,PHI,1161977PHI,November 6,NOR,21.0,295.0,150.0,145.0,1.0,9.0,166.0,88.0,78.0,5.0
2183,NOR,11131977NOR,November 13,SFO,12.0,194.0,33.0,161.0,2.0,21.0,287.0,44.0,243.0,2.0
2197,NOR,11201977NOR,November 20,ATL,19.0,296.0,84.0,212.0,3.0,18.0,245.0,35.0,210.0,3.0
2214,SFO,11271977SFO,November 27,NOR,16.0,343.0,61.0,282.0,1.0,13.0,183.0,19.0,164.0,1.0
2227,NOR,1241977NOR,December 4,NYJ,18.0,303.0,115.0,188.0,0.0,16.0,282.0,141.0,141.0,1.0
2242,NOR,12111977NOR,December 11,TAM,17.0,250.0,154.0,96.0,7.0,14.0,238.0,103.0,135.0,1.0
2250,ATL,12181977ATL,December 18,NOR,22.0,344.0,108.0,236.0,1.0,17.0,269.0,134.0,135.0,5.0
2277,NOR,931978NOR,September 3,MIN,19.0,321.0,183.0,138.0,1.0,28.0,424.0,269.0,155.0,6.0
2286,GNB,9101978GNB,September 10,NOR,20.0,376.0,156.0,220.0,2.0,25.0,395.0,295.0,100.0,1.0
2305,NOR,9171978NOR,September 17,PHI,14.0,308.0,220.0,88.0,4.0,22.0,373.0,166.0,207.0,3.0
2311,CIN,9241978CIN,September 24,NOR,14.0,283.0,117.0,166.0,1.0,12.0,254.0,180.0,74.0,2.0
2333,NOR,1011978NOR,October 1,RAM,19.0,315.0,172.0,143.0,1.0,15.0,281.0,157.0,124.0,1.0
2344,NOR,1081978NOR,October 8,CLE,21.0,298.0,231.0,67.0,2.0,20.0,271.0,92.0,179.0,3.0
2363,SFO,10151978SFO,October 15,NOR,12.0,175.0,101.0,74.0,6.0,12.0,206.0,31.0,175.0,0.0
2371,RAM,10221978RAM,October 22,NOR,20.0,342.0,184.0,158.0,6.0,12.0,118.0,78.0,40.0,1.0
2387,NOR,10291978NOR,October 29,NYG,22.0,300.0,139.0,161.0,1.0,17.0,333.0,129.0,204.0,3.0
2404,PIT,1151978PIT,November 5,NOR,20.0,345.0,200.0,145.0,2.0,23.0,421.0,340.0,81.0,2.0
2415,NOR,11121978NOR,November 12,ATL,22.0,347.0,181.0,166.0,2.0,16.0,284.0,210.0,74.0,1.0
2424,DAL,11191978DAL,November 19,NOR,17.0,304.0,106.0,198.0,0.0,15.0,277.0,215.0,62.0,4.0
2438,ATL,11261978ATL,November 26,NOR,25.0,385.0,255.0,130.0,4.0,13.0,335.0,205.0,130.0,2.0
2455,NOR,1231978NOR,December 3,SFO,24.0,383.0,190.0,193.0,4.0,14.0,287.0,128.0,159.0,3.0
2472,NOR,12101978NOR,December 10,OTI,18.0,297.0,241.0,56.0,1.0,16.0,244.0,119.0,125.0,0.0
2490,TAM,12171978TAM,December 17,NOR,10.0,177.0,75.0,102.0,0.0,24.0,421.0,250.0,171.0,3.0
2508,NOR,921979NOR,September 2,ATL,23.0,512.0,324.0,188.0,2.0,35.0,552.0,295.0,257.0,2.0
2520,GNB,991979GNB,September 9,NOR,21.0,309.0,115.0,194.0,2.0,29.0,474.0,289.0,185.0,2.0
2537,NOR,9161979NOR,September 16,PHI,12.0,235.0,160.0,75.0,2.0,18.0,361.0,162.0,199.0,0.0
2553,SFO,9231979SFO,September 23,NOR,17.0,341.0,263.0,78.0,4.0,28.0,512.0,338.0,174.0,2.0
2564,NOR,9301979NOR,September 30,NYG,21.0,362.0,195.0,167.0,3.0,13.0,285.0,163.0,122.0,3.0
2580,NOR,1071979NOR,October 7,RAM,13.0,234.0,132.0,102.0,6.0,22.0,295.0,154.0,141.0,2.0
2597,TAM,10141979TAM,October 14,NOR,16.0,374.0,213.0,161.0,4.0,22.0,397.0,163.0,234.0,1.0
2606,NOR,10211979NOR,October 21,DET,18.0,284.0,125.0,159.0,3.0,13.0,197.0,117.0,80.0,4.0
2625,WAS,10281979WAS,October 28,NOR,15.0,225.0,47.0,178.0,1.0,14.0,233.0,131.0,102.0,2.0
2631,DEN,1141979DEN,November 4,NOR,19.0,349.0,201.0,148.0,3.0,13.0,239.0,117.0,122.0,1.0
2650,NOR,11111979NOR,November 11,SFO,27.0,368.0,153.0,215.0,1.0,26.0,393.0,198.0,195.0,1.0
2665,SEA,11181979SEA,November 18,NOR,28.0,521.0,391.0,130.0,1.0,24.0,420.0,286.0,134.0,1.0
2671,ATL,11251979ATL,November 25,NOR,13.0,237.0,135.0,102.0,6.0,18.0,415.0,276.0,139.0,2.0
2696,NOR,1231979NOR,December 3,RAI,18.0,289.0,141.0,148.0,2.0,31.0,406.0,264.0,142.0,3.0
2704,NOR,1291979NOR,December 9,SDG,12.0,231.0,175.0,56.0,2.0,31.0,400.0,234.0,166.0,0.0
2718,RAM,12161979RAM,December 16,NOR,16.0,290.0,114.0,176.0,6.0,23.0,422.0,146.0,276.0,4.0
2741,NOR,971980NOR,September 7,SFO,19.0,394.0,304.0,90.0,0.0,21.0,350.0,196.0,154.0,2.0
2751,CHI,9141980CHI,September 14,NOR,15.0,333.0,115.0,218.0,1.0,13.0,219.0,128.0,91.0,2.0
2771,NOR,9211980NOR,September 21,BUF,15.0,316.0,278.0,38.0,0.0,26.0,410.0,281.0,129.0,2.0
2782,MIA,9281980MIA,September 28,NOR,22.0,424.0,296.0,128.0,5.0,17.0,263.0,183.0,80.0,3.0
2798,NOR,1051980NOR,October 5,CRD,3.0,80.0,65.0,15.0,3.0,29.0,433.0,103.0,330.0,0.0
2807,DET,10121980DET,October 12,NOR,18.0,380.0,154.0,226.0,2.0,21.0,333.0,276.0,57.0,2.0
2825,NOR,10191980NOR,October 19,ATL,17.0,338.0,302.0,36.0,4.0,24.0,355.0,193.0,162.0,0.0
2844,WAS,10261980WAS,October 26,NOR,20.0,368.0,185.0,183.0,1.0,23.0,303.0,83.0,220.0,3.0
2851,RAM,1121980RAM,November 2,NOR,22.0,486.0,261.0,225.0,3.0,21.0,322.0,243.0,79.0,4.0
2865,NOR,1191980NOR,November 9,PHI,22.0,411.0,327.0,84.0,2.0,26.0,454.0,320.0,134.0,1.0
2874,ATL,11161980ATL,November 16,NOR,22.0,370.0,164.0,206.0,0.0,17.0,317.0,235.0,82.0,3.0
2901,NOR,11241980NOR,November 24,RAM,9.0,96.0,62.0,34.0,3.0,21.0,393.0,178.0,215.0,1.0
2910,NOR,11301980NOR,November 30,MIN,18.0,339.0,236.0,103.0,3.0,23.0,268.0,115.0,153.0,2.0
2924,SFO,1271980SFO,December 7,NOR,24.0,430.0,254.0,176.0,0.0,27.0,519.0,376.0,143.0,3.0
2940,NYJ,12141980NYJ,December 14,NOR,20.0,291.0,64.0,227.0,3.0,20.0,312.0,191.0,121.0,0.0
2952,NOR,12211980NOR,December 21,NWE,23.0,448.0,359.0,89.0,0.0,27.0,473.0,233.0,240.0,1.0
2968,ATL,961981ATL,September 6,NOR,21.0,299.0,135.0,164.0,4.0,14.0,249.0,173.0,76.0,4.0
2987,NOR,9131981NOR,September 13,RAM,19.0,304.0,78.0,226.0,3.0,17.0,255.0,167.0,88.0,4.0
3004,NYG,9201981NYG,September 20,NOR,26.0,421.0,315.0,106.0,2.0,18.0,299.0,190.0,109.0,3.0
3019,SFO,9271981SFO,September 27,NOR,15.0,314.0,168.0,146.0,2.0,18.0,413.0,250.0,163.0,4.0
3029,NOR,1041981NOR,October 4,PIT,16.0,180.0,102.0,78.0,5.0,19.0,406.0,269.0,137.0,3.0
3044,NOR,10111981NOR,October 11,PHI,18.0,240.0,50.0,190.0,4.0,21.0,369.0,200.0,169.0,2.0
3054,CLE,10181981CLE,October 18,NOR,23.0,355.0,261.0,94.0,1.0,14.0,334.0,192.0,142.0,1.0
3071,NOR,10251981NOR,October 25,CIN,18.0,336.0,170.0,166.0,1.0,15.0,205.0,171.0,34.0,2.0
3084,NOR,1111981NOR,November 1,ATL,14.0,262.0,204.0,58.0,3.0,20.0,406.0,262.0,144.0,1.0
3098,RAM,1181981RAM,November 8,NOR,16.0,304.0,191.0,113.0,4.0,26.0,462.0,155.0,307.0,2.0
3113,MIN,11151981MIN,November 15,NOR,17.0,357.0,287.0,70.0,1.0,23.0,314.0,198.0,116.0,2.0
3127,OTI,11221981OTI,November 22,NOR,16.0,260.0,161.0,99.0,2.0,20.0,321.0,140.0,181.0,2.0
3142,NOR,11291981NOR,November 29,TAM,20.0,341.0,204.0,137.0,3.0,22.0,345.0,218.0,127.0,2.0
3159,CRD,1261981CRD,December 6,NOR,19.0,290.0,135.0,155.0,1.0,11.0,176.0,59.0,117.0,3.0
3169,NOR,12131981NOR,December 13,GNB,16.0,252.0,165.0,87.0,6.0,17.0,318.0,202.0,116.0,0.0
3186,NOR,12201981NOR,December 20,SFO,15.0,222.0,89.0,133.0,1.0,19.0,349.0,195.0,154.0,3.0
3207,NOR,9121982NOR,September 12,CRD,16.0,290.0,183.0,107.0,4.0,15.0,150.0,54.0,96.0,1.0
3216,CHI,9191982CHI,September 19,NOR,13.0,183.0,135.0,48.0,3.0,17.0,317.0,135.0,182.0,1.0
3236,NOR,11211982NOR,November 21,KAN,21.0,293.0,144.0,149.0,1.0,14.0,286.0,192.0,94.0,2.0
3252,SFO,11281982SFO,November 28,NOR,21.0,376.0,321.0,55.0,3.0,17.0,324.0,154.0,170.0,1.0
3264,NOR,1251982NOR,December 5,TAM,25.0,380.0,311.0,69.0,3.0,14.0,271.0,178.0,93.0,0.0
3272,ATL,12121982ATL,December 12,NOR,26.0,329.0,140.0,189.0,4.0,13.0,91.0,21.0,70.0,6.0
