,home_team,game_id,date,away_team,home_first_downs,home_total_yds,home_pass_yds,home_rush_yds,home_TO,away_first_downs,away_total_yds,away_pass_yds,away_rush_yds,away_TO
1364,DET,10211973DET,October 21,CLT,24.0,397.0,227.0,170.0,3.0,19.0,337.0,172.0,165.0,1.0
1376,DET,10281973DET,October 28,GNB,23.0,329.0,66.0,263.0,2.0,7.0,63.0,3.0,60.0,3.0
1389,DET,1141973DET,November 4,SFO,18.0,391.0,232.0,159.0,4.0,16.0,324.0,254.0,70.0,6.0
1405,MIN,11111973MIN,November 11,DET,23.0,403.0,155.0,248.0,1.0,17.0,246.0,119.0,127.0,2.0
1413,CHI,11181973CHI,November 18,DET,15.0,258.0,119.0,139.0,5.0,10.0,228.0,66.0,162.0,2.0
1426,DET,11221973DET,November 22,WAS,11.0,208.0,134.0,74.0,3.0,20.0,298.0,96.0,202.0,0.0
1448,CRD,1221973CRD,December 2,DET,19.0,301.0,132.0,169.0,1.0,17.0,303.0,211.0,92.0,0.0
1458,DET,1291973DET,December 9,CHI,22.0,306.0,182.0,124.0,1.0,9.0,79.0,33.0,46.0,2.0
1464,MIA,12151973MIA,December 15,DET,18.0,322.0,157.0,165.0,0.0,17.0,244.0,98.0,146.0,3.0
1485,CHI,9151974CHI,September 15,DET,13.0,273.0,175.0,98.0,3.0,9.0,156.0,67.0,89.0,3.0
1504,DET,9221974DET,September 22,MIN,9.0,162.0,39.0,123.0,0.0,14.0,253.0,119.0,134.0,2.0
1512,GNB,9291974GNB,September 29,DET,19.0,354.0,200.0,154.0,3.0,11.0,290.0,219.0,71.0,0.0
1530,RAM,1061974RAM,October 6,DET,26.0,334.0,127.0,207.0,1.0,17.0,291.0,226.0,65.0,1.0
1548,DET,10141974DET,October 14,SFO,13.0,229.0,130.0,99.0,1.0,17.0,310.0,171.0,139.0,3.0
1556,MIN,10201974MIN,October 20,DET,25.0,371.0,210.0,161.0,2.0,23.0,358.0,276.0,82.0,1.0
1565,DET,10271974DET,October 27,GNB,18.0,364.0,249.0,115.0,1.0,22.0,313.0,216.0,97.0,2.0
1579,DET,1131974DET,November 3,NOR,10.0,195.0,137.0,58.0,4.0,17.0,280.0,186.0,94.0,5.0
1598,RAI,11101974RAI,November 10,DET,31.0,512.0,228.0,284.0,0.0,14.0,248.0,185.0,63.0,2.0
1604,DET,11171974DET,November 17,NYG,21.0,294.0,194.0,100.0,3.0,15.0,292.0,133.0,159.0,1.0
1617,DET,11241974DET,November 24,CHI,18.0,307.0,127.0,180.0,2.0,14.0,176.0,75.0,101.0,2.0
1628,DET,11281974DET,November 28,DEN,16.0,252.0,131.0,121.0,2.0,23.0,361.0,121.0,240.0,2.0
1643,CIN,1281974CIN,December 8,DET,15.0,252.0,105.0,147.0,3.0,17.0,259.0,70.0,189.0,2.0
1661,PHI,12151974PHI,December 15,DET,19.0,257.0,170.0,87.0,1.0,15.0,248.0,170.0,78.0,3.0
1678,GNB,9211975GNB,September 21,DET,15.0,217.0,124.0,93.0,3.0,10.0,230.0,113.0,117.0,2.0
1686,ATL,9281975ATL,September 28,DET,13.0,250.0,94.0,156.0,2.0,20.0,357.0,173.0,184.0,1.0
1711,DET,1061975DET,October 6,DAL,16.0,210.0,27.0,183.0,3.0,14.0,344.0,250.0,94.0,2.0
1715,DET,10121975DET,October 12,CHI,21.0,320.0,193.0,127.0,1.0,16.0,238.0,193.0,45.0,5.0
1730,MIN,10191975MIN,October 19,DET,20.0,279.0,121.0,158.0,3.0,21.0,290.0,186.0,104.0,3.0
1743,OTI,10261975OTI,October 26,DET,14.0,300.0,212.0,88.0,5.0,22.0,336.0,179.0,157.0,2.0
1760,SFO,1121975SFO,November 2,DET,19.0,296.0,168.0,128.0,3.0,17.0,286.0,112.0,174.0,0.0
1767,DET,1191975DET,November 9,CLE,15.0,282.0,154.0,128.0,2.0,13.0,200.0,74.0,126.0,1.0
1779,DET,11161975DET,November 16,GNB,17.0,270.0,104.0,166.0,3.0,20.0,277.0,150.0,127.0,2.0
1795,KAN,11231975KAN,November 23,DET,20.0,420.0,169.0,251.0,2.0,21.0,366.0,138.0,228.0,2.0
1803,DET,11271975DET,November 27,RAM,12.0,214.0,93.0,121.0,2.0,20.0,320.0,143.0,177.0,1.0
1817,CHI,1271975CHI,December 7,DET,15.0,313.0,173.0,140.0,4.0,19.0,345.0,192.0,153.0,3.0
1836,DET,12141975DET,December 14,MIN,14.0,258.0,54.0,204.0,4.0,16.0,201.0,127.0,74.0,3.0
1847,DET,12211975DET,December 21,CRD,16.0,300.0,199.0,101.0,2.0,20.0,345.0,73.0,272.0,1.0
1863,CHI,9121976CHI,September 12,DET,12.0,240.0,126.0,114.0,0.0,15.0,243.0,134.0,109.0,3.0
1879,DET,9191976DET,September 19,ATL,15.0,295.0,97.0,198.0,0.0,13.0,236.0,59.0,177.0,5.0
1894,DET,9261976DET,September 26,MIN,14.0,251.0,150.0,101.0,2.0,10.0,168.0,52.0,116.0,0.0
1910,GNB,1031976GNB,October 3,DET,15.0,247.0,35.0,212.0,1.0,20.0,216.0,61.0,155.0,2.0
1921,DET,10101976DET,October 10,NWE,20.0,329.0,133.0,196.0,0.0,10.0,199.0,103.0,96.0,5.0
1944,WAS,10171976WAS,October 17,DET,14.0,207.0,98.0,109.0,2.0,13.0,247.0,144.0,103.0,3.0
1957,SEA,10241976SEA,October 24,DET,20.0,339.0,242.0,97.0,8.0,22.0,369.0,217.0,152.0,1.0
1964,DET,10311976DET,October 31,GNB,21.0,409.0,187.0,222.0,3.0,11.0,163.0,76.0,87.0,5.0
1980,MIN,1171976MIN,November 7,DET,19.0,430.0,347.0,83.0,4.0,26.0,399.0,191.0,208.0,1.0
1995,NOR,11141976NOR,November 14,DET,6.0,183.0,104.0,79.0,0.0,26.0,455.0,284.0,171.0,3.0
2005,DET,11211976DET,November 21,CHI,23.0,349.0,146.0,203.0,4.0,11.0,221.0,110.0,111.0,1.0
2017,DET,11251976DET,November 25,BUF,17.0,304.0,111.0,193.0,3.0,19.0,322.0,15.0,307.0,3.0
2037,NYG,1251976NYG,December 5,DET,17.0,383.0,187.0,196.0,3.0,16.0,274.0,163.0,111.0,5.0
2044,DET,12111976DET,December 11,RAM,11.0,213.0,122.0,91.0,3.0,14.0,249.0,132.0,117.0,2.0
2067,CHI,9181977CHI,September 18,DET,16.0,300.0,40.0,260.0,0.0,20.0,363.0,195.0,168.0,1.0
2083,DET,9251977DET,September 25,NOR,26.0,429.0,123.0,306.0,1.0,9.0,92.0,53.0,39.0,1.0
2098,DET,1021977DET,October 2,PHI,18.0,235.0,95.0,140.0,1.0,19.0,330.0,193.0,137.0,3.0
2113,MIN,1091977MIN,October 9,DET,13.0,314.0,256.0,58.0,3.0,19.0,281.0,222.0,59.0,1.0
2123,DET,10161977DET,October 16,GNB,17.0,262.0,129.0,133.0,2.0,11.0,149.0,82.0,67.0,6.0
2144,SFO,10231977SFO,October 23,DET,16.0,300.0,107.0,193.0,1.0,16.0,119.0,50.0,69.0,2.0
2153,DAL,10301977DAL,October 30,DET,20.0,344.0,168.0,176.0,1.0,7.0,120.0,46.0,74.0,3.0
2166,DET,1161977DET,November 6,SDG,15.0,264.0,67.0,197.0,0.0,14.0,229.0,118.0,111.0,0.0
2177,ATL,11131977ATL,November 13,DET,13.0,171.0,61.0,110.0,3.0,12.0,145.0,33.0,112.0,4.0
2195,DET,11201977DET,November 20,TAM,14.0,216.0,69.0,147.0,5.0,8.0,147.0,71.0,76.0,5.0
2205,DET,11241977DET,November 24,CHI,15.0,218.0,150.0,68.0,3.0,18.0,425.0,253.0,172.0,5.0
2222,GNB,1241977GNB,December 4,DET,11.0,229.0,65.0,164.0,2.0,13.0,195.0,95.0,100.0,3.0
2235,CLT,12111977CLT,December 11,DET,20.0,349.0,201.0,148.0,4.0,12.0,205.0,122.0,83.0,1.0
2247,DET,12171977DET,December 17,MIN,14.0,172.0,122.0,50.0,3.0,18.0,393.0,199.0,194.0,1.0
2275,DET,931978DET,September 3,GNB,11.0,122.0,40.0,82.0,1.0,16.0,212.0,31.0,181.0,0.0
2282,TAM,991978TAM,September 9,DET,10.0,109.0,-31.0,140.0,6.0,11.0,196.0,47.0,149.0,2.0
2299,DET,9171978DET,September 17,CHI,15.0,237.0,94.0,143.0,2.0,15.0,326.0,141.0,185.0,2.0
2320,SEA,9241978SEA,September 24,DET,21.0,245.0,158.0,87.0,1.0,15.0,261.0,129.0,132.0,0.0
2330,GNB,1011978GNB,October 1,DET,16.0,482.0,261.0,221.0,4.0,14.0,227.0,101.0,126.0,1.0
2339,DET,1081978DET,October 8,WAS,19.0,374.0,143.0,231.0,1.0,12.0,284.0,208.0,76.0,2.0
2352,ATL,10151978ATL,October 15,DET,15.0,248.0,122.0,126.0,0.0,13.0,169.0,147.0,22.0,3.0
2369,DET,10221978DET,October 22,SDG,29.0,461.0,188.0,273.0,2.0,16.0,304.0,215.0,89.0,6.0
2381,CHI,10291978CHI,October 29,DET,21.0,358.0,191.0,167.0,2.0,23.0,315.0,181.0,134.0,1.0
2402,MIN,1151978MIN,November 5,DET,22.0,312.0,188.0,124.0,5.0,11.0,175.0,105.0,70.0,3.0
2410,DET,11121978DET,November 12,TAM,20.0,404.0,193.0,211.0,3.0,18.0,202.0,89.0,113.0,0.0
2430,RAI,11191978RAI,November 19,DET,24.0,280.0,119.0,161.0,1.0,18.0,328.0,208.0,120.0,4.0
2437,DET,11231978DET,November 23,DEN,15.0,244.0,105.0,139.0,1.0,16.0,233.0,105.0,128.0,1.0
2460,CRD,1231978CRD,December 3,DET,18.0,284.0,151.0,133.0,1.0,16.0,224.0,119.0,105.0,5.0
2464,DET,1291978DET,December 9,MIN,22.0,507.0,350.0,157.0,2.0,16.0,235.0,213.0,22.0,3.0
2482,DET,12171978DET,December 17,SFO,17.0,221.0,152.0,69.0,2.0,20.0,369.0,138.0,231.0,7.0
2501,TAM,911979TAM,September 1,DET,18.0,334.0,105.0,229.0,1.0,16.0,231.0,89.0,142.0,3.0
2519,DET,991979DET,September 9,WAS,20.0,374.0,157.0,217.0,6.0,23.0,321.0,139.0,182.0,2.0
2538,NYJ,9161979NYJ,September 16,DET,22.0,387.0,178.0,209.0,1.0,12.0,229.0,176.0,53.0,3.0
2546,DET,9231979DET,September 23,ATL,22.0,400.0,249.0,151.0,1.0,11.0,270.0,126.0,144.0,1.0
2561,DET,9301979DET,September 30,MIN,11.0,193.0,97.0,96.0,2.0,18.0,287.0,150.0,137.0,2.0
2579,NWE,1071979NWE,October 7,DET,22.0,251.0,111.0,140.0,2.0,9.0,211.0,156.0,55.0,3.0
2590,GNB,10141979GNB,October 14,DET,18.0,298.0,109.0,189.0,2.0,13.0,247.0,154.0,93.0,2.0
2606,NOR,10211979NOR,October 21,DET,18.0,284.0,125.0,159.0,3.0,13.0,197.0,117.0,80.0,4.0
2617,DET,10281979DET,October 28,BUF,20.0,377.0,169.0,208.0,1.0,18.0,424.0,319.0,105.0,3.0
2630,CHI,1141979CHI,November 4,DET,21.0,308.0,147.0,161.0,0.0,11.0,199.0,117.0,82.0,5.0
2645,DET,11111979DET,November 11,TAM,16.0,267.0,229.0,38.0,3.0,17.0,286.0,182.0,104.0,1.0
2659,MIN,11181979MIN,November 18,DET,20.0,295.0,121.0,174.0,1.0,13.0,167.0,102.0,65.0,3.0
2670,DET,11221979DET,November 22,CHI,18.0,331.0,225.0,106.0,3.0,14.0,220.0,142.0,78.0,3.0
2690,PHI,1221979PHI,December 2,DET,29.0,384.0,217.0,167.0,2.0,5.0,180.0,127.0,53.0,1.0
2701,DET,1291979DET,December 9,MIA,10.0,182.0,100.0,82.0,3.0,22.0,321.0,179.0,142.0,2.0
2711,DET,12151979DET,December 15,GNB,18.0,228.0,72.0,156.0,3.0,20.0,287.0,92.0,195.0,0.0
2738,RAM,971980RAM,September 7,DET,16.0,255.0,169.0,86.0,3.0,27.0,494.0,164.0,330.0,1.0
2753,GNB,9141980GNB,September 14,DET,17.0,242.0,183.0,59.0,2.0,19.0,459.0,229.0,230.0,1.0
2768,DET,9211980DET,September 21,CRD,19.0,320.0,139.0,181.0,0.0,20.0,324.0,242.0,82.0,2.0
2779,DET,9281980DET,September 28,MIN,23.0,410.0,150.0,260.0,1.0,16.0,276.0,217.0,59.0,5.0
2790,ATL,1051980ATL,October 5,DET,19.0,365.0,174.0,191.0,2.0,17.0,370.0,298.0,72.0,4.0
2807,DET,10121980DET,October 12,NOR,18.0,380.0,154.0,226.0,2.0,21.0,333.0,276.0,57.0,2.0
2819,CHI,10191980CHI,October 19,DET,16.0,341.0,171.0,170.0,2.0,13.0,241.0,176.0,65.0,1.0
2839,KAN,10261980KAN,October 26,DET,18.0,293.0,174.0,119.0,0.0,18.0,322.0,91.0,231.0,2.0
2849,DET,1121980DET,November 2,SFO,21.0,411.0,265.0,146.0,6.0,13.0,241.0,178.0,63.0,2.0
2864,MIN,1191980MIN,November 9,DET,23.0,446.0,346.0,100.0,0.0,12.0,178.0,130.0,48.0,5.0
2879,DET,11161980DET,November 16,CLT,26.0,311.0,108.0,203.0,2.0,14.0,287.0,150.0,137.0,4.0
2900,TAM,11231980TAM,November 23,DET,15.0,200.0,155.0,45.0,4.0,19.0,262.0,133.0,129.0,1.0
2903,DET,11271980DET,November 27,CHI,19.0,313.0,164.0,149.0,0.0,21.0,302.0,124.0,178.0,0.0
2926,CRD,1271980CRD,December 7,DET,14.0,225.0,99.0,126.0,1.0,16.0,304.0,183.0,121.0,1.0
2936,DET,12141980DET,December 14,TAM,19.0,408.0,332.0,76.0,2.0,11.0,213.0,173.0,40.0,3.0
2949,DET,12211980DET,December 21,GNB,22.0,357.0,225.0,132.0,2.0,11.0,190.0,103.0,87.0,2.0
2973,DET,961981DET,September 6,SFO,21.0,295.0,168.0,127.0,2.0,19.0,297.0,176.0,121.0,3.0
2990,SDG,9131981SDG,September 13,DET,17.0,367.0,310.0,57.0,2.0,26.0,385.0,207.0,178.0,2.0
3003,MIN,9201981MIN,September 20,DET,18.0,406.0,312.0,94.0,3.0,19.0,404.0,232.0,172.0,2.0
3014,DET,9271981DET,September 27,RAI,20.0,260.0,79.0,181.0,3.0,14.0,131.0,45.0,86.0,2.0
3034,TAM,1041981TAM,October 4,DET,14.0,211.0,162.0,49.0,1.0,18.0,332.0,239.0,93.0,6.0
3040,DEN,10111981DEN,October 11,DET,20.0,401.0,266.0,135.0,3.0,18.0,325.0,63.0,262.0,1.0
3064,DET,10191981DET,October 19,CHI,23.0,485.0,326.0,159.0,1.0,24.0,449.0,316.0,133.0,4.0
3070,DET,10251981DET,October 25,GNB,24.0,409.0,238.0,171.0,2.0,23.0,382.0,307.0,75.0,3.0
3082,RAM,1111981RAM,November 1,DET,17.0,321.0,143.0,178.0,3.0,13.0,293.0,168.0,125.0,2.0
3105,WAS,1181981WAS,November 8,DET,25.0,464.0,271.0,193.0,3.0,24.0,499.0,277.0,222.0,6.0
3109,DET,11151981DET,November 15,DAL,23.0,429.0,231.0,198.0,3.0,19.0,323.0,225.0,98.0,2.0
3123,CHI,11221981CHI,November 22,DET,4.0,24.0,-20.0,44.0,3.0,20.0,356.0,127.0,229.0,3.0
