game_id,date,team_id,first_downs,total_yds,pass_yds,rush_yds,TO,opp_team_id,opp_first_downs,opp_total_yds,opp_pass_yds,opp_rush_yds,opp_TO
9241967GNB,September 24,GNB,24.0,365.0,132.0,233.0,8.0,CHI,6.0,159.0,19.0,140.0,1.0
1011967GNB,October 1,GNB,23.0,382.0,205.0,177.0,2.0,ATL,8.0,58.0,19.0,39.0,2.0
1081967DET,October 8,GNB,16.0,249.0,131.0,118.0,4.0,DET,7.0,122.0,59.0,63.0,5.0
10151967GNB,October 15,GNB,10.0,268.0,226.0,42.0,3.0,MIN,10.0,183.0,25.0,158.0,2.0
10221967NYG,October 22,GNB,28.0,397.0,148.0,249.0,0.0,NYG,20.0,324.0,181.0,143.0,4.0
10301967CRD,October 30,GNB,16.0,246.0,117.0,129.0,2.0,CRD,19.0,405.0,289.0,116.0,2.0
1151967CLT,November 5,GNB,15.0,265.0,139.0,126.0,1.0,CLT,17.0,237.0,103.0,134.0,2.0
11121967GNB,November 12,GNB,28.0,456.0,221.0,235.0,1.0,CLE,11.0,228.0,66.0,162.0,7.0
11191967GNB,November 19,GNB,13.0,297.0,129.0,168.0,1.0,SFO,16.0,308.0,168.0,140.0,2.0
11261967CHI,November 26,GNB,15.0,245.0,174.0,71.0,0.0,CHI,14.0,249.0,56.0,193.0,3.0
1231967MIN,December 3,GNB,15.0,276.0,143.0,133.0,3.0,MIN,15.0,276.0,57.0,219.0,3.0
1291967RAM,December 9,GNB,12.0,218.0,120.0,98.0,2.0,RAM,20.0,324.0,222.0,102.0,3.0
12171967GNB,December 17,GNB,15.0,309.0,216.0,93.0,5.0,PIT,10.0,194.0,72.0,122.0,3.0
12231967GNB,December 23,GNB,20.0,374.0,211.0,163.0,4.0,RAM,12.0,217.0,142.0,75.0,1.0
12311967GNB,December 31,GNB,18.0,195.0,115.0,80.0,2.0,DAL,11.0,192.0,100.0,92.0,2.0
1141968GNB,January 14,GNB,19.0,322.0,162.0,160.0,0.0,RAI,16.0,293.0,186.0,107.0,3.0
9151968GNB,September 15,GNB,18.0,378.0,193.0,185.0,1.0,PHI,15.0,278.0,187.0,91.0,1.0
9221968GNB,September 22,GNB,18.0,242.0,137.0,105.0,2.0,MIN,20.0,242.0,118.0,124.0,1.0
9291968GNB,September 29,GNB,15.0,324.0,219.0,105.0,3.0,DET,20.0,343.0,190.0,153.0,1.0
1061968ATL,October 6,GNB,26.0,470.0,312.0,158.0,1.0,ATL,7.0,154.0,76.0,78.0,5.0
10131968GNB,October 13,GNB,15.0,197.0,113.0,84.0,5.0,RAM,11.0,190.0,97.0,93.0,1.0
10201968DET,October 20,GNB,16.0,213.0,79.0,134.0,3.0,DET,18.0,282.0,70.0,212.0,4.0
10281968DAL,October 28,GNB,20.0,322.0,217.0,105.0,1.0,DAL,20.0,365.0,206.0,159.0,4.0
1131968GNB,November 3,GNB,12.0,242.0,135.0,107.0,1.0,CHI,18.0,328.0,37.0,291.0,3.0
11101968MIN,November 10,GNB,21.0,263.0,91.0,172.0,4.0,MIN,15.0,226.0,66.0,160.0,1.0
11171968GNB,November 17,GNB,18.0,289.0,157.0,132.0,2.0,NOR,11.0,136.0,62.0,74.0,4.0
11241968WAS,November 24,GNB,23.0,388.0,230.0,158.0,3.0,WAS,13.0,167.0,134.0,33.0,3.0
1211968SFO,December 1,GNB,17.0,217.0,44.0,173.0,1.0,SFO,17.0,352.0,292.0,60.0,1.0
1271968GNB,December 7,GNB,9.0,163.0,97.0,66.0,5.0,CLT,14.0,242.0,104.0,138.0,2.0
12151968CHI,December 15,GNB,12.0,316.0,251.0,65.0,1.0,CHI,14.0,291.0,157.0,134.0,3.0
9211969GNB,September 21,GNB,18.0,286.0,90.0,196.0,0.0,CHI,12.0,204.0,114.0,90.0,2.0
9281969GNB,September 28,GNB,17.0,269.0,134.0,135.0,3.0,SFO,17.0,376.0,264.0,112.0,1.0
1051969MIN,October 5,GNB,16.0,173.0,65.0,108.0,3.0,MIN,12.0,230.0,73.0,157.0,0.0
10121969DET,October 12,GNB,23.0,308.0,187.0,121.0,1.0,DET,15.0,227.0,82.0,145.0,4.0
10191969RAM,October 19,GNB,15.0,189.0,151.0,38.0,3.0,RAM,21.0,312.0,175.0,137.0,0.0
10261969GNB,October 26,GNB,26.0,337.0,96.0,241.0,4.0,ATL,19.0,219.0,55.0,164.0,3.0
1121969PIT,November 2,GNB,14.0,318.0,236.0,82.0,5.0,PIT,19.0,346.0,204.0,142.0,4.0
1191969CLT,November 9,GNB,16.0,298.0,205.0,93.0,2.0,CLT,17.0,251.0,131.0,120.0,3.0
11161969GNB,November 16,GNB,10.0,225.0,138.0,87.0,3.0,MIN,18.0,270.0,114.0,156.0,2.0
11231969GNB,November 23,GNB,17.0,280.0,210.0,70.0,5.0,DET,15.0,285.0,97.0,188.0,1.0
11301969GNB,November 30,GNB,16.0,274.0,133.0,141.0,3.0,NYG,17.0,325.0,182.0,143.0,2.0
1271969CLE,December 7,GNB,12.0,218.0,119.0,99.0,1.0,CLE,17.0,347.0,137.0,210.0,0.0
12141969CHI,December 14,GNB,14.0,363.0,190.0,173.0,3.0,CHI,11.0,196.0,38.0,158.0,2.0
12211969GNB,December 21,GNB,28.0,530.0,422.0,108.0,2.0,CRD,14.0,239.0,179.0,60.0,2.0
9201970GNB,September 20,GNB,5.0,114.0,64.0,50.0,3.0,DET,19.0,398.0,132.0,266.0,1.0
9271970GNB,September 27,GNB,15.0,344.0,258.0,86.0,3.0,ATL,19.0,384.0,272.0,112.0,5.0
1041970GNB,October 4,GNB,9.0,173.0,32.0,141.0,2.0,MIN,13.0,216.0,159.0,57.0,3.0
10121970SDG,October 12,GNB,19.0,341.0,141.0,200.0,2.0,SDG,14.0,257.0,40.0,217.0,5.0
10181970GNB,October 18,GNB,19.0,319.0,182.0,137.0,3.0,RAM,18.0,277.0,135.0,142.0,0.0
10251970GNB,October 25,GNB,15.0,241.0,114.0,127.0,3.0,PHI,15.0,311.0,163.0,148.0,5.0
1111970SFO,November 1,GNB,15.0,308.0,135.0,173.0,6.0,SFO,10.0,258.0,132.0,126.0,3.0
1191970GNB,November 9,GNB,16.0,218.0,88.0,130.0,4.0,CLT,14.0,290.0,163.0,127.0,2.0
11151970GNB,November 15,GNB,18.0,319.0,196.0,123.0,1.0,CHI,12.0,282.0,172.0,110.0,0.0
11221970MIN,November 22,GNB,15.0,282.0,158.0,124.0,2.0,MIN,11.0,202.0,104.0,98.0,0.0
11261970DAL,November 26,GNB,9.0,129.0,51.0,78.0,1.0,DAL,15.0,352.0,201.0,151.0,0.0
1261970PIT,December 6,GNB,14.0,317.0,235.0,82.0,4.0,PIT,13.0,274.0,143.0,131.0,6.0
12131970CHI,December 13,GNB,16.0,180.0,82.0,98.0,2.0,CHI,20.0,392.0,339.0,53.0,3.0
12201970DET,December 20,GNB,9.0,124.0,78.0,46.0,5.0,DET,9.0,162.0,71.0,91.0,4.0
9191971GNB,September 19,GNB,17.0,348.0,224.0,124.0,5.0,NYG,12.0,323.0,221.0,102.0,1.0
9261971GNB,September 26,GNB,15.0,303.0,89.0,214.0,4.0,DEN,19.0,327.0,246.0,81.0,7.0
1031971GNB,October 3,GNB,18.0,318.0,62.0,256.0,3.0,CIN,10.0,178.0,88.0,90.0,2.0
10101971DET,October 10,GNB,14.0,263.0,137.0,126.0,2.0,DET,26.0,465.0,287.0,178.0,4.0
10171971GNB,October 17,GNB,19.0,342.0,221.0,121.0,5.0,MIN,17.0,270.0,172.0,98.0,1.0
10241971RAM,October 24,GNB,14.0,237.0,144.0,93.0,4.0,RAM,20.0,331.0,167.0,164.0,1.0
1111971GNB,November 1,GNB,13.0,218.0,0.0,218.0,1.0,DET,18.0,291.0,101.0,190.0,4.0
1171971CHI,November 7,GNB,13.0,304.0,133.0,171.0,2.0,CHI,16.0,280.0,205.0,75.0,4.0
11141971MIN,November 14,GNB,15.0,301.0,56.0,245.0,4.0,MIN,5.0,87.0,21.0,66.0,1.0
11221971ATL,November 22,GNB,7.0,143.0,40.0,103.0,1.0,ATL,27.0,386.0,182.0,204.0,2.0
11281971GNB,November 28,GNB,15.0,262.0,167.0,95.0,6.0,NOR,18.0,273.0,110.0,163.0,0.0
1251971CRD,December 5,GNB,19.0,357.0,146.0,211.0,3.0,CRD,12.0,305.0,225.0,80.0,1.0
12121971GNB,December 12,GNB,15.0,295.0,180.0,115.0,2.0,CHI,13.0,247.0,186.0,61.0,3.0
12191971MIA,December 19,GNB,14.0,223.0,86.0,137.0,2.0,MIA,17.0,245.0,90.0,155.0,1.0
9171972CLE,September 17,GNB,15.0,290.0,145.0,145.0,1.0,CLE,13.0,188.0,126.0,62.0,4.0
9241972GNB,September 24,GNB,15.0,207.0,64.0,143.0,2.0,RAI,21.0,313.0,117.0,196.0,1.0
1011972GNB,October 1,GNB,11.0,168.0,44.0,124.0,0.0,DAL,16.0,269.0,131.0,138.0,5.0
1081972GNB,October 8,GNB,17.0,341.0,240.0,101.0,2.0,CHI,13.0,258.0,119.0,139.0,1.0
10161972DET,October 16,GNB,16.0,265.0,140.0,125.0,2.0,DET,18.0,229.0,83.0,146.0,2.0
10221972GNB,October 22,GNB,10.0,215.0,103.0,112.0,2.0,ATL,19.0,244.0,137.0,107.0,1.0
10291972GNB,October 29,GNB,12.0,232.0,130.0,102.0,4.0,MIN,15.0,344.0,192.0,152.0,3.0
1151972GNB,November 5,GNB,13.0,338.0,141.0,197.0,0.0,SFO,16.0,327.0,306.0,21.0,3.0
11121972CHI,November 12,GNB,8.0,163.0,40.0,123.0,2.0,CHI,19.0,296.0,117.0,179.0,3.0
11191972OTI,November 19,GNB,14.0,310.0,100.0,210.0,0.0,OTI,16.0,240.0,126.0,114.0,0.0
11261972WAS,November 26,GNB,12.0,187.0,67.0,120.0,1.0,WAS,16.0,281.0,149.0,132.0,1.0
1231972GNB,December 3,GNB,19.0,309.0,76.0,233.0,1.0,DET,6.0,189.0,162.0,27.0,6.0
12101972MIN,December 10,GNB,18.0,270.0,56.0,214.0,2.0,MIN,9.0,144.0,90.0,54.0,4.0
12171972NOR,December 17,GNB,15.0,244.0,66.0,178.0,0.0,NOR,12.0,152.0,102.0,50.0,2.0
12241972WAS,December 24,GNB,10.0,211.0,133.0,78.0,1.0,WAS,13.0,232.0,94.0,138.0,1.0
9171973GNB,September 17,GNB,14.0,253.0,98.0,155.0,0.0,NYJ,16.0,269.0,200.0,69.0,3.0
9231973GNB,September 23,GNB,17.0,277.0,101.0,176.0,2.0,DET,12.0,192.0,82.0,110.0,3.0
9301973MIN,September 30,GNB,10.0,160.0,70.0,90.0,2.0,MIN,17.0,284.0,78.0,206.0,4.0
1071973NYG,October 7,GNB,11.0,200.0,75.0,125.0,2.0,NYG,13.0,231.0,174.0,57.0,4.0
10141973GNB,October 14,GNB,16.0,315.0,146.0,169.0,2.0,KAN,9.0,149.0,53.0,96.0,1.0
10211973RAM,October 21,GNB,6.0,63.0,28.0,35.0,2.0,RAM,21.0,378.0,134.0,244.0,1.0
10281973DET,October 28,GNB,7.0,63.0,3.0,60.0,3.0,DET,23.0,329.0,66.0,263.0,2.0
1141973GNB,November 4,GNB,8.0,98.0,-12.0,110.0,1.0,CHI,21.0,337.0,107.0,230.0,3.0
11111973GNB,November 11,GNB,21.0,305.0,62.0,243.0,1.0,CRD,19.0,258.0,187.0,71.0,1.0
11181973NWE,November 18,GNB,15.0,338.0,263.0,75.0,2.0,NWE,23.0,456.0,340.0,116.0,2.0
11261973SFO,November 26,GNB,16.0,255.0,124.0,131.0,3.0,SFO,18.0,268.0,94.0,174.0,1.0
1221973GNB,December 2,GNB,13.0,259.0,105.0,154.0,2.0,NOR,16.0,256.0,156.0,100.0,5.0
1281973GNB,December 8,GNB,17.0,300.0,148.0,152.0,5.0,MIN,10.0,221.0,83.0,138.0,0.0
12161973CHI,December 16,GNB,16.0,370.0,72.0,298.0,2.0,CHI,12.0,193.0,68.0,125.0,3.0
9151974GNB,September 15,GNB,12.0,191.0,95.0,96.0,4.0,MIN,20.0,262.0,97.0,165.0,2.0
9221974CLT,September 22,GNB,13.0,193.0,109.0,84.0,2.0,CLT,19.0,282.0,149.0,133.0,4.0
9291974GNB,September 29,GNB,19.0,354.0,200.0,154.0,3.0,DET,11.0,290.0,219.0,71.0,0.0
1061974GNB,October 6,GNB,18.0,231.0,131.0,100.0,3.0,BUF,22.0,305.0,157.0,148.0,2.0
10131974GNB,October 13,GNB,10.0,142.0,-1.0,143.0,1.0,RAM,16.0,251.0,94.0,157.0,5.0
10211974CHI,October 21,GNB,16.0,231.0,140.0,91.0,2.0,CHI,13.0,244.0,85.0,159.0,2.0
10271974DET,October 27,GNB,22.0,313.0,216.0,97.0,2.0,DET,18.0,364.0,249.0,115.0,1.0
1131974GNB,November 3,GNB,15.0,254.0,158.0,96.0,3.0,WAS,14.0,237.0,137.0,100.0,2.0
11101974GNB,November 10,GNB,9.0,215.0,119.0,96.0,3.0,CHI,16.0,235.0,149.0,86.0,5.0
11171974MIN,November 17,GNB,20.0,393.0,191.0,202.0,1.0,MIN,14.0,284.0,210.0,74.0,2.0
11241974GNB,November 24,GNB,15.0,297.0,224.0,73.0,1.0,SDG,13.0,193.0,84.0,109.0,3.0
1211974PHI,December 1,GNB,17.0,302.0,221.0,81.0,6.0,PHI,15.0,214.0,122.0,92.0,1.0
1281974SFO,December 8,GNB,14.0,228.0,95.0,133.0,3.0,SFO,17.0,283.0,180.0,103.0,2.0
12151974ATL,December 15,GNB,14.0,263.0,138.0,125.0,3.0,ATL,10.0,197.0,68.0,129.0,4.0
9211975GNB,September 21,GNB,15.0,217.0,124.0,93.0,3.0,DET,10.0,230.0,113.0,117.0,2.0
9291975DEN,September 29,GNB,22.0,313.0,242.0,71.0,3.0,DEN,18.0,337.0,175.0,162.0,2.0
1051975GNB,October 5,GNB,10.0,205.0,101.0,104.0,0.0,MIA,25.0,414.0,133.0,281.0,0.0
10121975NOR,October 12,GNB,8.0,161.0,63.0,98.0,3.0,NOR,26.0,392.0,169.0,223.0,3.0
10191975DAL,October 19,GNB,14.0,291.0,149.0,142.0,3.0,DAL,20.0,374.0,168.0,206.0,5.0
10261975GNB,October 26,GNB,11.0,161.0,98.0,63.0,2.0,PIT,23.0,332.0,84.0,248.0,3.0
1121975GNB,November 2,GNB,15.0,245.0,113.0,132.0,3.0,MIN,23.0,367.0,266.0,101.0,2.0
1191975CHI,November 9,GNB,13.0,309.0,268.0,41.0,3.0,CHI,15.0,261.0,113.0,148.0,3.0
11161975DET,November 16,GNB,20.0,277.0,150.0,127.0,2.0,DET,17.0,270.0,104.0,166.0,3.0
11231975GNB,November 23,GNB,26.0,508.0,298.0,210.0,1.0,NYG,17.0,379.0,260.0,119.0,5.0
11301975GNB,November 30,GNB,22.0,309.0,116.0,193.0,4.0,CHI,11.0,132.0,44.0,88.0,6.0
1271975MIN,December 7,GNB,6.0,122.0,71.0,51.0,3.0,MIN,19.0,387.0,226.0,161.0,0.0
12141975RAM,December 14,GNB,9.0,170.0,117.0,53.0,4.0,RAM,22.0,334.0,139.0,195.0,2.0
12211975GNB,December 21,GNB,20.0,331.0,162.0,169.0,4.0,ATL,14.0,302.0,178.0,124.0,5.0
9121976GNB,September 12,GNB,17.0,227.0,102.0,125.0,3.0,SFO,17.0,314.0,104.0,210.0,1.0
9191976CRD,September 19,GNB,7.0,131.0,69.0,62.0,7.0,CRD,22.0,420.0,212.0,208.0,0.0
9261976CIN,September 26,GNB,7.0,36.0,-35.0,71.0,4.0,CIN,19.0,286.0,64.0,222.0,1.0
1031976GNB,October 3,GNB,15.0,247.0,35.0,212.0,1.0,DET,20.0,216.0,61.0,155.0,2.0
10101976GNB,October 10,GNB,24.0,380.0,193.0,187.0,3.0,SEA,17.0,227.0,169.0,58.0,2.0
10171976GNB,October 17,GNB,17.0,356.0,226.0,130.0,2.0,PHI,16.0,239.0,143.0,96.0,1.0
10241976RAI,October 24,GNB,21.0,372.0,264.0,108.0,4.0,RAI,15.0,276.0,161.0,115.0,2.0
10311976DET,October 31,GNB,11.0,163.0,76.0,87.0,5.0,DET,21.0,409.0,187.0,222.0,3.0
1171976GNB,November 7,GNB,19.0,298.0,123.0,175.0,3.0,NOR,21.0,297.0,161.0,136.0,3.0
11141976CHI,November 14,GNB,16.0,261.0,179.0,82.0,4.0,CHI,16.0,249.0,47.0,202.0,2.0
11211976GNB,November 21,GNB,13.0,228.0,82.0,146.0,4.0,MIN,17.0,251.0,151.0,100.0,2.0
11281976GNB,November 28,GNB,11.0,259.0,177.0,82.0,4.0,CHI,16.0,273.0,72.0,201.0,3.0
1251976MIN,December 5,GNB,8.0,144.0,85.0,59.0,0.0,MIN,29.0,413.0,195.0,218.0,3.0
12121976ATL,December 12,GNB,24.0,350.0,154.0,196.0,1.0,ATL,16.0,253.0,108.0,145.0,1.0
9181977NOR,September 18,GNB,11.0,204.0,123.0,81.0,1.0,NOR,19.0,315.0,162.0,153.0,2.0
9251977GNB,September 25,GNB,15.0,279.0,184.0,95.0,4.0,OTI,18.0,227.0,137.0,90.0,0.0
1021977MIN,October 2,GNB,8.0,208.0,127.0,81.0,0.0,MIN,24.0,325.0,131.0,194.0,0.0
1091977GNB,October 9,GNB,15.0,227.0,115.0,112.0,2.0,CIN,21.0,333.0,174.0,159.0,2.0
10161977DET,October 16,GNB,11.0,149.0,82.0,67.0,6.0,DET,17.0,262.0,129.0,133.0,2.0
10231977TAM,October 23,GNB,14.0,218.0,93.0,125.0,2.0,TAM,13.0,188.0,113.0,75.0,3.0
10301977GNB,October 30,GNB,17.0,197.0,96.0,101.0,1.0,CHI,21.0,419.0,44.0,375.0,1.0
1161977KAN,November 6,GNB,15.0,199.0,115.0,84.0,0.0,KAN,20.0,301.0,124.0,177.0,0.0
11131977GNB,November 13,GNB,17.0,339.0,246.0,93.0,3.0,RAM,23.0,336.0,146.0,190.0,2.0
11211977WAS,November 21,GNB,17.0,196.0,107.0,89.0,4.0,WAS,15.0,254.0,95.0,159.0,1.0
11271977GNB,November 27,GNB,9.0,169.0,61.0,108.0,4.0,MIN,12.0,218.0,60.0,158.0,2.0
1241977GNB,December 4,GNB,11.0,229.0,65.0,164.0,2.0,DET,13.0,195.0,95.0,100.0,3.0
12111977CHI,December 11,GNB,16.0,276.0,115.0,161.0,1.0,CHI,25.0,348.0,114.0,234.0,3.0
12181977GNB,December 18,GNB,19.0,322.0,219.0,103.0,0.0,SFO,20.0,312.0,195.0,117.0,3.0
931978DET,September 3,GNB,16.0,212.0,31.0,181.0,0.0,DET,11.0,122.0,40.0,82.0,1.0
9101978GNB,September 10,GNB,20.0,376.0,156.0,220.0,2.0,NOR,25.0,395.0,295.0,100.0,1.0
9171978GNB,September 17,GNB,13.0,196.0,117.0,79.0,3.0,RAI,28.0,420.0,72.0,348.0,4.0
9241978SDG,September 24,GNB,9.0,127.0,9.0,118.0,2.0,SDG,20.0,245.0,154.0,91.0,11.0
1011978GNB,October 1,GNB,16.0,482.0,261.0,221.0,4.0,DET,14.0,227.0,101.0,126.0,1.0
1081978GNB,October 8,GNB,8.0,166.0,68.0,98.0,2.0,CHI,21.0,357.0,210.0,147.0,5.0
10151978GNB,October 15,GNB,20.0,369.0,179.0,190.0,3.0,SEA,23.0,483.0,289.0,194.0,7.0
10221978MIN,October 22,GNB,14.0,247.0,118.0,129.0,2.0,MIN,22.0,294.0,234.0,60.0,1.0
10291978GNB,October 29,GNB,18.0,249.0,158.0,91.0,4.0,TAM,7.0,170.0,98.0,72.0,3.0
1151978PHI,November 5,GNB,15.0,385.0,211.0,174.0,5.0,PHI,10.0,148.0,97.0,51.0,1.0
11121978GNB,November 12,GNB,9.0,142.0,76.0,66.0,3.0,DAL,32.0,537.0,224.0,313.0,2.0
11191978DEN,November 19,GNB,13.0,263.0,179.0,84.0,1.0,DEN,19.0,359.0,144.0,215.0,0.0
11261978GNB,November 26,GNB,16.0,318.0,164.0,154.0,3.0,MIN,15.0,293.0,182.0,111.0,5.0
1231978TAM,December 3,GNB,11.0,173.0,108.0,65.0,1.0,TAM,20.0,321.0,144.0,177.0,3.0
12101978CHI,December 10,GNB,11.0,161.0,83.0,78.0,3.0,CHI,17.0,293.0,119.0,174.0,1.0
12171978RAM,December 17,GNB,17.0,241.0,166.0,75.0,4.0,RAM,18.0,299.0,121.0,178.0,1.0
921979CHI,September 2,GNB,9.0,149.0,72.0,77.0,1.0,CHI,17.0,300.0,117.0,183.0,2.0
991979GNB,September 9,GNB,21.0,309.0,115.0,194.0,2.0,NOR,29.0,474.0,289.0,185.0,2.0
9161979GNB,September 16,GNB,18.0,274.0,185.0,89.0,3.0,TAM,19.0,367.0,132.0,235.0,1.0
9231979MIN,September 23,GNB,14.0,249.0,108.0,141.0,1.0,MIN,24.0,376.0,215.0,161.0,2.0
1011979GNB,October 1,GNB,19.0,317.0,199.0,118.0,2.0,NWE,26.0,401.0,239.0,162.0,6.0
1071979ATL,October 7,GNB,17.0,275.0,158.0,117.0,3.0,ATL,19.0,286.0,134.0,152.0,1.0
10141979GNB,October 14,GNB,18.0,298.0,109.0,189.0,2.0,DET,13.0,247.0,154.0,93.0,2.0
10211979TAM,October 21,GNB,16.0,299.0,261.0,38.0,4.0,TAM,15.0,313.0,85.0,228.0,1.0
10281979MIA,October 28,GNB,9.0,196.0,143.0,53.0,3.0,MIA,28.0,475.0,280.0,195.0,1.0
1141979GNB,November 4,GNB,22.0,395.0,287.0,108.0,4.0,NYJ,20.0,382.0,136.0,246.0,2.0
11111979GNB,November 11,GNB,19.0,293.0,115.0,178.0,3.0,MIN,23.0,347.0,230.0,117.0,5.0
11181979BUF,November 18,GNB,14.0,290.0,195.0,95.0,5.0,BUF,20.0,400.0,213.0,187.0,1.0
11251979GNB,November 25,GNB,25.0,331.0,213.0,118.0,3.0,PHI,16.0,347.0,118.0,229.0,0.0
1221979WAS,December 2,GNB,19.0,274.0,178.0,96.0,3.0,WAS,24.0,437.0,242.0,195.0,1.0
1291979GNB,December 9,GNB,19.0,306.0,251.0,55.0,5.0,CHI,16.0,267.0,106.0,161.0,2.0
12151979DET,December 15,GNB,20.0,287.0,92.0,195.0,0.0,DET,18.0,228.0,72.0,156.0,3.0
971980GNB,September 7,GNB,12.0,214.0,100.0,114.0,1.0,CHI,18.0,268.0,167.0,101.0,4.0
9141980GNB,September 14,GNB,17.0,242.0,183.0,59.0,2.0,DET,19.0,459.0,229.0,230.0,1.0
9211980RAM,September 21,GNB,16.0,192.0,132.0,60.0,5.0,RAM,21.0,381.0,220.0,161.0,1.0
9281980GNB,September 28,GNB,17.0,264.0,132.0,132.0,1.0,DAL,24.0,394.0,200.0,194.0,1.0
1051980GNB,October 5,GNB,21.0,313.0,183.0,130.0,1.0,CIN,14.0,216.0,124.0,92.0,2.0
10121980TAM,October 12,GNB,32.0,569.0,415.0,154.0,2.0,TAM,15.0,262.0,82.0,180.0,0.0
10191980CLE,October 19,GNB,19.0,312.0,222.0,90.0,3.0,CLE,23.0,471.0,384.0,87.0,1.0
10261980GNB,October 26,GNB,18.0,330.0,183.0,147.0,5.0,MIN,15.0,297.0,212.0,85.0,3.0
1121980PIT,November 2,GNB,18.0,343.0,266.0,77.0,3.0,PIT,18.0,281.0,121.0,160.0,4.0
1191980GNB,November 9,GNB,24.0,415.0,235.0,180.0,3.0,SFO,17.0,376.0,262.0,114.0,3.0
11161980NYG,November 16,GNB,24.0,410.0,289.0,121.0,4.0,NYG,19.0,406.0,294.0,112.0,2.0
11231980MIN,November 23,GNB,25.0,443.0,197.0,246.0,0.0,MIN,17.0,276.0,187.0,89.0,0.0
11301980GNB,November 30,GNB,18.0,257.0,183.0,74.0,1.0,TAM,19.0,373.0,235.0,138.0,1.0
1271980CHI,December 7,GNB,19.0,266.0,185.0,81.0,3.0,CHI,33.0,594.0,327.0,267.0,0.0
12141980GNB,December 14,GNB,16.0,337.0,283.0,54.0,5.0,OTI,22.0,371.0,114.0,257.0,2.0
12211980DET,December 21,GNB,11.0,190.0,103.0,87.0,2.0,DET,22.0,357.0,225.0,132.0,2.0
961981CHI,September 6,GNB,20.0,346.0,153.0,193.0,3.0,CHI,20.0,306.0,161.0,145.0,4.0
9131981GNB,September 13,GNB,22.0,396.0,300.0,96.0,5.0,ATL,19.0,335.0,219.0,116.0,4.0
9201981RAM,September 20,GNB,19.0,200.0,78.0,122.0,4.0,RAM,19.0,203.0,26.0,177.0,3.0
9271981GNB,September 27,GNB,22.0,316.0,245.0,71.0,2.0,MIN,28.0,410.0,253.0,157.0,3.0
1041981NYG,October 4,GNB,27.0,363.0,215.0,148.0,1.0,NYG,17.0,262.0,221.0,41.0,2.0
10111981GNB,October 11,GNB,19.0,298.0,203.0,95.0,4.0,TAM,22.0,371.0,199.0,172.0,2.0
10181981GNB,October 18,GNB,13.0,241.0,163.0,78.0,1.0,SFO,21.0,337.0,211.0,126.0,1.0
10251981DET,October 25,GNB,23.0,382.0,307.0,75.0,3.0,DET,24.0,409.0,238.0,171.0,2.0
1111981GNB,November 1,GNB,25.0,377.0,195.0,182.0,3.0,SEA,15.0,221.0,102.0,119.0,3.0
1181981GNB,November 8,GNB,13.0,267.0,185.0,82.0,2.0,NYG,17.0,321.0,233.0,88.0,7.0
11151981GNB,November 15,GNB,18.0,247.0,133.0,114.0,2.0,CHI,20.0,253.0,88.0,165.0,3.0
11221981TAM,November 22,GNB,14.0,282.0,212.0,70.0,4.0,TAM,23.0,348.0,138.0,210.0,3.0
11291981MIN,November 29,GNB,24.0,409.0,294.0,115.0,4.0,MIN,23.0,404.0,376.0,28.0,5.0
