game_id,date,team_id,first_downs,total_yds,pass_yds,rush_yds,TO,opp_team_id,opp_first_downs,opp_total_yds,opp_pass_yds,opp_rush_yds,opp_TO
9272020PIT,September 27,PIT,25.0,387.0,218.0,169.0,0.0,HTX,13.0,260.0,231.0,29.0,1.0
10112020PIT,October 11,PIT,25.0,367.0,231.0,136.0,1.0,PHI,20.0,336.0,242.0,94.0,2.0
10182020PIT,October 18,PIT,18.0,277.0,148.0,129.0,0.0,CLE,12.0,220.0,145.0,75.0,2.0
10252020OTI,October 25,PIT,23.0,362.0,268.0,94.0,3.0,OTI,15.0,292.0,210.0,82.0,0.0
1112020RAV,November 1,PIT,19.0,221.0,173.0,48.0,1.0,RAV,25.0,457.0,192.0,265.0,4.0
1182020DAL,November 8,PIT,20.0,355.0,309.0,46.0,0.0,DAL,19.0,364.0,220.0,144.0,2.0
11152020PIT,November 15,PIT,22.0,377.0,333.0,44.0,0.0,CIN,16.0,324.0,185.0,139.0,2.0
11222020JAX,November 22,PIT,23.0,373.0,267.0,106.0,1.0,JAX,14.0,206.0,133.0,73.0,4.0
1222020PIT,December 2,PIT,22.0,334.0,266.0,68.0,2.0,RAV,10.0,219.0,90.0,129.0,2.0
1272020PIT,December 7,PIT,17.0,326.0,305.0,21.0,1.0,WAS,18.0,318.0,273.0,45.0,0.0
12132020BUF,December 13,PIT,14.0,224.0,177.0,47.0,2.0,BUF,21.0,334.0,230.0,104.0,2.0
12212020CIN,December 21,PIT,12.0,244.0,158.0,86.0,3.0,CIN,13.0,230.0,78.0,152.0,0.0
12272020PIT,December 27,PIT,26.0,354.0,332.0,22.0,0.0,CLT,21.0,365.0,238.0,127.0,2.0
132021CLE,January 3,PIT,18.0,394.0,309.0,85.0,1.0,CLE,21.0,358.0,166.0,192.0,0.0
1102021PIT,January 10,PIT,34.0,553.0,501.0,52.0,5.0,CLE,20.0,390.0,263.0,127.0,0.0
