,home_team,game_id,date,away_team,home_first_downs,home_total_yds,home_pass_yds,home_rush_yds,home_TO,away_first_downs,away_total_yds,away_pass_yds,away_rush_yds,away_TO
911,DAL,12261970DAL,December 26,DET,14.0,231.0,22.0,209.0,1.0,7.0,156.0,80.0,76.0,3.0
915,SFO,131971SFO,January 3,DAL,15.0,307.0,246.0,61.0,2.0,22.0,319.0,90.0,229.0,1.0
916,CLT,1171971CLT,January 17,DAL,14.0,329.0,260.0,69.0,7.0,9.0,217.0,113.0,104.0,4.0
919,BUF,9191971BUF,September 19,DAL,18.0,401.0,335.0,66.0,4.0,19.0,371.0,211.0,160.0,1.0
939,PHI,9261971PHI,September 26,DAL,12.0,170.0,138.0,32.0,8.0,23.0,369.0,219.0,150.0,4.0
943,DAL,1031971DAL,October 3,WAS,20.0,267.0,185.0,82.0,1.0,14.0,285.0,85.0,200.0,3.0
968,DAL,10111971DAL,October 11,NYG,21.0,401.0,179.0,222.0,6.0,18.0,332.0,265.0,67.0,5.0
975,NOR,10171971NOR,October 17,DAL,10.0,157.0,49.0,108.0,2.0,20.0,300.0,204.0,96.0,6.0
985,DAL,10241971DAL,October 24,NWE,20.0,406.0,238.0,168.0,0.0,17.0,259.0,183.0,76.0,3.0
997,CHI,10311971CHI,October 31,DAL,7.0,194.0,112.0,82.0,2.0,26.0,481.0,342.0,139.0,7.0
1018,CRD,1171971CRD,November 7,DAL,11.0,228.0,192.0,36.0,1.0,20.0,372.0,199.0,173.0,0.0
1023,DAL,11141971DAL,November 14,PHI,21.0,308.0,129.0,179.0,1.0,14.0,286.0,242.0,44.0,5.0
1045,WAS,11211971WAS,November 21,DAL,15.0,232.0,167.0,65.0,2.0,16.0,279.0,133.0,146.0,1.0
1047,DAL,11251971DAL,November 25,RAM,15.0,280.0,166.0,114.0,0.0,21.0,313.0,227.0,86.0,3.0
1060,DAL,1241971DAL,December 4,NYJ,26.0,439.0,221.0,218.0,1.0,12.0,149.0,19.0,130.0,6.0
1080,NYG,12121971NYG,December 12,DAL,17.0,247.0,183.0,64.0,4.0,23.0,439.0,242.0,197.0,3.0
1086,DAL,12181971DAL,December 18,CRD,18.0,323.0,118.0,205.0,4.0,14.0,215.0,127.0,88.0,3.0
1100,MIN,12251971MIN,December 25,DAL,17.0,311.0,210.0,101.0,5.0,10.0,183.0,85.0,98.0,0.0
1103,DAL,121972DAL,January 2,SFO,16.0,244.0,72.0,172.0,1.0,9.0,239.0,178.0,61.0,3.0
1105,DAL,1161972DAL,January 16,MIA,23.0,352.0,100.0,252.0,1.0,10.0,185.0,105.0,80.0,3.0
1110,DAL,9171972DAL,September 17,PHI,22.0,389.0,235.0,154.0,3.0,17.0,315.0,245.0,70.0,4.0
1127,NYG,9241972NYG,September 24,DAL,14.0,355.0,271.0,84.0,2.0,18.0,297.0,158.0,139.0,0.0
1137,GNB,1011972GNB,October 1,DAL,11.0,168.0,44.0,124.0,0.0,16.0,269.0,131.0,138.0,5.0
1150,DAL,1081972DAL,October 8,PIT,21.0,367.0,176.0,191.0,4.0,14.0,272.0,142.0,130.0,2.0
1158,CLT,10151972CLT,October 15,DAL,14.0,175.0,70.0,105.0,3.0,21.0,390.0,265.0,125.0,2.0
1182,WAS,10221972WAS,October 22,DAL,17.0,305.0,172.0,133.0,1.0,18.0,276.0,160.0,116.0,2.0
1196,DAL,10301972DAL,October 30,DET,19.0,365.0,206.0,159.0,2.0,14.0,283.0,224.0,59.0,0.0
1208,SDG,1151972SDG,November 5,DAL,17.0,346.0,202.0,144.0,4.0,17.0,269.0,169.0,100.0,2.0
1213,DAL,11121972DAL,November 12,CRD,23.0,427.0,197.0,230.0,1.0,16.0,328.0,274.0,54.0,3.0
1233,PHI,11191972PHI,November 19,DAL,12.0,126.0,6.0,120.0,3.0,20.0,321.0,158.0,163.0,3.0
1236,DAL,11231972DAL,November 23,SFO,19.0,308.0,201.0,107.0,4.0,17.0,280.0,157.0,123.0,1.0
1260,CRD,1231972CRD,December 3,DAL,10.0,141.0,89.0,52.0,5.0,18.0,349.0,140.0,209.0,5.0
1263,DAL,1291972DAL,December 9,WAS,14.0,307.0,61.0,246.0,1.0,19.0,312.0,169.0,143.0,4.0
1278,DAL,12171972DAL,December 17,NYG,10.0,132.0,85.0,47.0,4.0,25.0,349.0,175.0,174.0,1.0
1289,SFO,12231972SFO,December 23,DAL,13.0,255.0,150.0,105.0,3.0,22.0,402.0,237.0,165.0,5.0
1293,WAS,12311972WAS,December 31,DAL,16.0,316.0,194.0,122.0,1.0,8.0,169.0,73.0,96.0,1.0
1295,CHI,9161973CHI,September 16,DAL,12.0,202.0,30.0,172.0,6.0,17.0,272.0,84.0,188.0,3.0
1320,DAL,9241973DAL,September 24,NOR,24.0,355.0,186.0,169.0,1.0,17.0,236.0,98.0,138.0,2.0
1324,DAL,9301973DAL,September 30,CRD,31.0,578.0,328.0,250.0,2.0,17.0,290.0,246.0,44.0,4.0
1346,WAS,1081973WAS,October 8,DAL,13.0,174.0,103.0,71.0,1.0,20.0,269.0,87.0,182.0,1.0
1352,RAM,10141973RAM,October 14,DAL,16.0,383.0,279.0,104.0,3.0,17.0,264.0,150.0,114.0,5.0
1363,DAL,10211973DAL,October 21,NYG,22.0,360.0,126.0,234.0,1.0,21.0,335.0,219.0,116.0,2.0
1381,PHI,10281973PHI,October 28,DAL,19.0,272.0,203.0,69.0,0.0,27.0,362.0,232.0,130.0,4.0
1388,DAL,1141973DAL,November 4,CIN,17.0,300.0,181.0,119.0,1.0,16.0,271.0,146.0,125.0,4.0
1406,NYG,11111973NYG,November 11,DAL,18.0,267.0,186.0,81.0,6.0,14.0,195.0,54.0,141.0,2.0
1415,DAL,11181973DAL,November 18,PHI,16.0,393.0,107.0,286.0,3.0,12.0,251.0,133.0,118.0,2.0
1425,DAL,11221973DAL,November 22,MIA,16.0,267.0,136.0,131.0,1.0,16.0,260.0,103.0,157.0,1.0
1441,DEN,1221973DEN,December 2,DAL,12.0,229.0,147.0,82.0,3.0,14.0,263.0,189.0,74.0,0.0
1457,DAL,1291973DAL,December 9,WAS,22.0,414.0,221.0,193.0,3.0,9.0,155.0,96.0,59.0,3.0
1475,CRD,12161973CRD,December 16,DAL,10.0,141.0,6.0,135.0,4.0,24.0,459.0,252.0,207.0,1.0
1479,DAL,12231973DAL,December 23,RAM,15.0,298.0,136.0,162.0,4.0,11.0,192.0,99.0,93.0,3.0
1481,DAL,12301973DAL,December 30,MIN,9.0,153.0,63.0,90.0,6.0,20.0,306.0,103.0,203.0,4.0
1484,ATL,9151974ATL,September 15,DAL,7.0,108.0,44.0,64.0,5.0,21.0,411.0,206.0,205.0,2.0
1509,PHI,9231974PHI,September 23,DAL,5.0,165.0,67.0,98.0,3.0,20.0,385.0,217.0,168.0,3.0
1511,DAL,9291974DAL,September 29,NYG,18.0,333.0,221.0,112.0,5.0,16.0,307.0,128.0,179.0,1.0
1526,DAL,1061974DAL,October 6,MIN,16.0,273.0,129.0,144.0,4.0,18.0,376.0,265.0,111.0,0.0
1546,CRD,10131974CRD,October 13,DAL,17.0,374.0,236.0,138.0,0.0,24.0,370.0,224.0,146.0,1.0
1551,DAL,10201974DAL,October 20,PHI,29.0,420.0,174.0,246.0,0.0,20.0,300.0,250.0,50.0,3.0
1569,NYG,10271974NYG,October 27,DAL,13.0,227.0,165.0,62.0,4.0,22.0,344.0,160.0,184.0,3.0
1577,DAL,1131974DAL,November 3,CRD,22.0,278.0,146.0,132.0,0.0,19.0,216.0,82.0,134.0,0.0
1591,DAL,11101974DAL,November 10,SFO,21.0,379.0,158.0,221.0,3.0,20.0,326.0,262.0,64.0,1.0
1612,WAS,11171974WAS,November 17,DAL,13.0,252.0,152.0,100.0,1.0,18.0,296.0,144.0,152.0,1.0
1619,OTI,11241974OTI,November 24,DAL,6.0,81.0,55.0,26.0,1.0,15.0,252.0,38.0,214.0,1.0
1627,DAL,11281974DAL,November 28,WAS,23.0,373.0,239.0,134.0,5.0,11.0,207.0,102.0,105.0,1.0
1640,DAL,1271974DAL,December 7,CLE,25.0,469.0,217.0,252.0,1.0,19.0,257.0,170.0,87.0,5.0
1654,RAI,12141974RAI,December 14,DAL,15.0,267.0,141.0,126.0,1.0,21.0,400.0,256.0,144.0,2.0
1676,DAL,9211975DAL,September 21,RAM,18.0,277.0,80.0,197.0,1.0,11.0,148.0,20.0,128.0,4.0
1690,DAL,9281975DAL,September 28,CRD,28.0,448.0,288.0,160.0,2.0,19.0,432.0,314.0,118.0,3.0
1711,DET,1061975DET,October 6,DAL,16.0,210.0,27.0,183.0,3.0,14.0,344.0,250.0,94.0,2.0
1720,NYG,10121975NYG,October 12,DAL,10.0,173.0,77.0,96.0,5.0,14.0,262.0,66.0,196.0,1.0
1726,DAL,10191975DAL,October 19,GNB,20.0,374.0,168.0,206.0,5.0,14.0,291.0,149.0,142.0,3.0
1749,PHI,10261975PHI,October 26,DAL,13.0,267.0,156.0,111.0,1.0,21.0,378.0,300.0,78.0,1.0
1762,WAS,1121975WAS,November 2,DAL,29.0,403.0,301.0,102.0,6.0,22.0,385.0,213.0,172.0,3.0
1776,DAL,11101975DAL,November 10,KAN,26.0,436.0,232.0,204.0,7.0,21.0,296.0,132.0,164.0,3.0
1781,NWE,11161975NWE,November 16,DAL,20.0,324.0,225.0,99.0,4.0,16.0,336.0,165.0,171.0,2.0
1793,DAL,11231975DAL,November 23,PHI,22.0,351.0,146.0,205.0,2.0,23.0,327.0,216.0,111.0,2.0
1808,DAL,11301975DAL,November 30,NYG,19.0,389.0,208.0,181.0,2.0,11.0,158.0,84.0,74.0,3.0
1827,CRD,1271975CRD,December 7,DAL,22.0,368.0,199.0,169.0,1.0,28.0,373.0,255.0,118.0,3.0
1829,DAL,12131975DAL,December 13,WAS,19.0,343.0,136.0,207.0,2.0,12.0,222.0,141.0,81.0,4.0
1851,NYJ,12211975NYJ,December 21,DAL,13.0,120.0,-1.0,121.0,2.0,21.0,329.0,86.0,243.0,2.0
1857,MIN,12281975MIN,December 28,DAL,12.0,215.0,100.0,115.0,1.0,19.0,356.0,225.0,131.0,1.0
1859,RAM,141976RAM,January 4,DAL,9.0,118.0,96.0,22.0,3.0,24.0,441.0,246.0,195.0,1.0
1861,DAL,1181976DAL,January 18,PIT,14.0,270.0,162.0,108.0,3.0,13.0,339.0,190.0,149.0,0.0
1866,DAL,9121976DAL,September 12,PHI,24.0,445.0,265.0,180.0,3.0,18.0,280.0,144.0,136.0,5.0
1882,NOR,9191976NOR,September 19,DAL,11.0,163.0,94.0,69.0,1.0,22.0,423.0,225.0,198.0,4.0
1892,DAL,9261976DAL,September 26,CLT,21.0,457.0,365.0,92.0,3.0,25.0,400.0,216.0,184.0,1.0
1915,SEA,1031976SEA,October 3,DAL,19.0,243.0,140.0,103.0,1.0,25.0,411.0,200.0,211.0,1.0
1926,NYG,10101976NYG,October 10,DAL,18.0,291.0,153.0,138.0,1.0,18.0,331.0,168.0,163.0,0.0
1942,CRD,10171976CRD,October 17,DAL,26.0,436.0,346.0,90.0,4.0,23.0,380.0,229.0,151.0,1.0
1949,DAL,10241976DAL,October 24,CHI,29.0,529.0,288.0,241.0,3.0,8.0,110.0,17.0,93.0,0.0
1972,WAS,10311976WAS,October 31,DAL,10.0,146.0,58.0,88.0,3.0,18.0,253.0,118.0,135.0,0.0
1975,DAL,1171976DAL,November 7,NYG,12.0,257.0,161.0,96.0,1.0,18.0,269.0,83.0,186.0,3.0
2001,DAL,11151976DAL,November 15,BUF,14.0,228.0,165.0,63.0,1.0,19.0,250.0,103.0,147.0,1.0
2002,ATL,11211976ATL,November 21,DAL,13.0,230.0,89.0,141.0,2.0,15.0,307.0,125.0,182.0,4.0
2016,DAL,11251976DAL,November 25,CRD,16.0,295.0,126.0,169.0,3.0,24.0,377.0,249.0,128.0,2.0
2039,PHI,1251976PHI,December 5,DAL,13.0,176.0,42.0,134.0,0.0,22.0,365.0,248.0,117.0,1.0
2050,DAL,12121976DAL,December 12,WAS,10.0,203.0,54.0,149.0,4.0,24.0,359.0,175.0,184.0,4.0
2061,DAL,12191976DAL,December 19,RAM,14.0,211.0,126.0,85.0,4.0,17.0,250.0,130.0,120.0,3.0
2071,MIN,9181977MIN,September 18,DAL,20.0,294.0,138.0,156.0,5.0,16.0,297.0,166.0,131.0,1.0
2081,DAL,9251977DAL,September 25,NYG,25.0,444.0,259.0,185.0,1.0,14.0,161.0,92.0,69.0,5.0
2097,DAL,1021977DAL,October 2,TAM,23.0,415.0,210.0,205.0,3.0,10.0,163.0,87.0,76.0,2.0
2118,CRD,1091977CRD,October 9,DAL,15.0,320.0,174.0,146.0,2.0,22.0,388.0,124.0,264.0,2.0
2122,DAL,10161977DAL,October 16,WAS,23.0,435.0,264.0,171.0,3.0,12.0,116.0,1.0,115.0,2.0
2141,PHI,10231977PHI,October 23,DAL,15.0,186.0,72.0,114.0,3.0,17.0,288.0,139.0,149.0,0.0
2153,DAL,10301977DAL,October 30,DET,20.0,344.0,168.0,176.0,1.0,7.0,120.0,46.0,74.0,3.0
2172,NYG,1161977NYG,November 6,DAL,13.0,121.0,2.0,119.0,2.0,13.0,254.0,171.0,83.0,0.0
2190,DAL,11141977DAL,November 14,CRD,16.0,236.0,80.0,156.0,3.0,19.0,295.0,137.0,158.0,2.0
2199,PIT,11201977PIT,November 20,DAL,17.0,320.0,92.0,228.0,1.0,20.0,337.0,201.0,136.0,2.0
2217,WAS,11271977WAS,November 27,DAL,18.0,334.0,201.0,133.0,1.0,19.0,282.0,132.0,150.0,2.0
2221,DAL,1241977DAL,December 4,PHI,19.0,432.0,164.0,268.0,4.0,14.0,243.0,171.0,72.0,2.0
2246,SFO,12121977SFO,December 12,DAL,19.0,362.0,269.0,93.0,0.0,24.0,398.0,215.0,183.0,0.0
2252,DAL,12181977DAL,December 18,DEN,15.0,262.0,150.0,112.0,2.0,12.0,178.0,80.0,98.0,1.0
2263,DAL,12261977DAL,December 26,CHI,20.0,365.0,132.0,233.0,3.0,15.0,224.0,143.0,81.0,7.0
2265,DAL,111978DAL,January 1,MIN,16.0,328.0,158.0,170.0,2.0,12.0,214.0,148.0,66.0,4.0
2267,DAL,1151978DAL,January 15,DEN,17.0,325.0,182.0,143.0,2.0,11.0,156.0,35.0,121.0,8.0
2281,DAL,941978DAL,September 4,CLT,25.0,583.0,305.0,278.0,3.0,9.0,181.0,82.0,99.0,3.0
2289,NYG,9101978NYG,September 10,DAL,22.0,343.0,243.0,100.0,4.0,32.0,401.0,212.0,189.0,2.0
2302,RAM,9171978RAM,September 17,DAL,16.0,317.0,219.0,98.0,2.0,21.0,319.0,223.0,96.0,5.0
2312,DAL,9241978DAL,September 24,CRD,21.0,389.0,173.0,216.0,2.0,16.0,310.0,195.0,115.0,0.0
2337,WAS,1021978WAS,October 2,DAL,16.0,251.0,124.0,127.0,1.0,19.0,309.0,200.0,109.0,2.0
2338,DAL,1081978DAL,October 8,NYG,21.0,357.0,200.0,157.0,2.0,10.0,142.0,40.0,102.0,2.0
2364,CRD,10151978CRD,October 15,DAL,21.0,372.0,236.0,136.0,3.0,24.0,418.0,287.0,131.0,4.0
2368,DAL,10221978DAL,October 22,PHI,15.0,278.0,87.0,191.0,0.0,15.0,262.0,145.0,117.0,1.0
2380,DAL,10261978DAL,October 26,MIN,13.0,239.0,147.0,92.0,4.0,21.0,281.0,137.0,144.0,0.0
2401,MIA,1151978MIA,November 5,DAL,13.0,206.0,152.0,54.0,0.0,19.0,328.0,239.0,89.0,5.0
2411,GNB,11121978GNB,November 12,DAL,9.0,142.0,76.0,66.0,3.0,32.0,537.0,224.0,313.0,2.0
2424,DAL,11191978DAL,November 19,NOR,17.0,304.0,106.0,198.0,0.0,15.0,277.0,215.0,62.0,4.0
2436,DAL,11231978DAL,November 23,WAS,26.0,507.0,218.0,289.0,2.0,11.0,201.0,120.0,81.0,1.0
2451,DAL,1231978DAL,December 3,NWE,17.0,329.0,230.0,99.0,1.0,16.0,363.0,150.0,213.0,3.0
2474,PHI,12101978PHI,December 10,DAL,11.0,224.0,85.0,139.0,5.0,17.0,315.0,169.0,146.0,0.0
2485,NYJ,12171978NYJ,December 17,DAL,11.0,137.0,69.0,68.0,4.0,23.0,346.0,156.0,190.0,1.0
2494,DAL,12301978DAL,December 30,ATL,26.0,369.0,221.0,148.0,4.0,16.0,216.0,52.0,164.0,3.0
2498,RAM,171979RAM,January 7,DAL,15.0,277.0,196.0,81.0,7.0,16.0,235.0,109.0,126.0,3.0
2500,DAL,1211979DAL,January 21,PIT,20.0,330.0,176.0,154.0,3.0,19.0,357.0,291.0,66.0,3.0
2512,CRD,921979CRD,September 2,DAL,17.0,342.0,105.0,237.0,2.0,24.0,455.0,294.0,161.0,1.0
2527,SFO,991979SFO,September 9,DAL,16.0,294.0,231.0,63.0,2.0,19.0,347.0,249.0,98.0,1.0
2532,DAL,9161979DAL,September 16,CHI,26.0,420.0,206.0,214.0,3.0,14.0,318.0,118.0,200.0,2.0
2556,CLE,9241979CLE,September 24,DAL,15.0,311.0,229.0,82.0,1.0,20.0,394.0,271.0,123.0,5.0
2560,DAL,9301979DAL,September 30,CIN,24.0,370.0,176.0,194.0,1.0,20.0,285.0,181.0,104.0,3.0
2578,MIN,1071979MIN,October 7,DAL,14.0,240.0,179.0,61.0,2.0,25.0,446.0,167.0,279.0,2.0
2589,DAL,10141979DAL,October 14,RAM,23.0,403.0,202.0,201.0,1.0,11.0,158.0,99.0,59.0,3.0
2601,DAL,10211979DAL,October 21,CRD,12.0,319.0,164.0,155.0,3.0,18.0,235.0,98.0,137.0,2.0
2622,PIT,10281979PIT,October 28,DAL,16.0,288.0,115.0,173.0,0.0,16.0,278.0,199.0,79.0,1.0
2634,NYG,1141979NYG,November 4,DAL,12.0,249.0,133.0,116.0,1.0,19.0,344.0,238.0,106.0,1.0
2654,DAL,11121979DAL,November 12,PHI,17.0,408.0,285.0,123.0,3.0,17.0,328.0,158.0,170.0,0.0
2667,WAS,11181979WAS,November 18,DAL,19.0,306.0,202.0,104.0,0.0,27.0,384.0,299.0,85.0,5.0
2669,DAL,11221979DAL,November 22,OTI,20.0,371.0,279.0,92.0,3.0,17.0,378.0,154.0,224.0,0.0
2686,DAL,1221979DAL,December 2,NYG,21.0,316.0,150.0,166.0,0.0,14.0,197.0,98.0,99.0,3.0
2697,PHI,1281979PHI,December 8,DAL,18.0,284.0,204.0,80.0,1.0,19.0,279.0,94.0,185.0,1.0
