game_id,date,team_id,first_downs,total_yds,pass_yds,rush_yds,TO,opp_team_id,opp_first_downs,opp_total_yds,opp_pass_yds,opp_rush_yds,opp_TO
911996JAX,September 1,JAX,22.0,313.0,194.0,119.0,2.0,PIT,13.0,187.0,86.0,101.0,2.0
981996JAX,September 8,JAX,26.0,370.0,298.0,72.0,3.0,OTI,21.0,401.0,220.0,181.0,1.0
9151996RAI,September 15,JAX,14.0,270.0,201.0,69.0,2.0,RAI,18.0,331.0,197.0,134.0,3.0
9221996NWE,September 22,JAX,12.0,442.0,413.0,29.0,2.0,NWE,26.0,353.0,230.0,123.0,2.0
9291996JAX,September 29,JAX,22.0,378.0,199.0,179.0,2.0,CAR,21.0,272.0,215.0,57.0,2.0
1061996NOR,October 6,JAX,22.0,382.0,241.0,141.0,2.0,NOR,11.0,197.0,161.0,36.0,1.0
10131996JAX,October 13,JAX,10.0,289.0,217.0,72.0,0.0,NYJ,23.0,367.0,276.0,91.0,2.0
10201996RAM,October 20,JAX,36.0,538.0,420.0,118.0,6.0,RAM,8.0,204.0,121.0,83.0,1.0
10271996CIN,October 27,JAX,19.0,338.0,189.0,149.0,2.0,CIN,18.0,267.0,207.0,60.0,0.0
11101996JAX,November 10,JAX,22.0,418.0,332.0,86.0,2.0,RAV,24.0,387.0,235.0,152.0,3.0
11171996PIT,November 17,JAX,20.0,239.0,161.0,78.0,4.0,PIT,15.0,198.0,90.0,108.0,1.0
11241996RAV,November 24,JAX,23.0,374.0,292.0,82.0,2.0,RAV,29.0,460.0,356.0,104.0,2.0
1211996JAX,December 1,JAX,19.0,422.0,356.0,66.0,0.0,CIN,27.0,485.0,313.0,172.0,2.0
1281996OTI,December 8,JAX,19.0,279.0,165.0,114.0,1.0,OTI,21.0,361.0,287.0,74.0,4.0
12151996JAX,December 15,JAX,18.0,351.0,218.0,133.0,0.0,SEA,19.0,306.0,147.0,159.0,1.0
12221996JAX,December 22,JAX,21.0,357.0,214.0,143.0,0.0,ATL,21.0,309.0,163.0,146.0,0.0
12281996BUF,December 28,JAX,18.0,409.0,225.0,184.0,2.0,BUF,19.0,308.0,216.0,92.0,3.0
141997DEN,January 4,JAX,22.0,443.0,240.0,203.0,0.0,DEN,21.0,351.0,225.0,126.0,0.0
1121997NWE,January 12,JAX,18.0,289.0,188.0,101.0,4.0,NWE,13.0,234.0,161.0,73.0,2.0
8311997RAV,August 31,JAX,19.0,411.0,303.0,108.0,1.0,RAV,22.0,373.0,301.0,72.0,3.0
971997JAX,September 7,JAX,22.0,375.0,252.0,123.0,1.0,NYG,13.0,206.0,167.0,39.0,3.0
9221997JAX,September 22,JAX,23.0,343.0,303.0,40.0,0.0,PIT,19.0,306.0,153.0,153.0,2.0
9281997WAS,September 28,JAX,11.0,204.0,134.0,70.0,2.0,WAS,20.0,336.0,223.0,113.0,3.0
1051997JAX,October 5,JAX,21.0,308.0,148.0,160.0,0.0,CIN,17.0,348.0,200.0,148.0,0.0
10121997JAX,October 12,JAX,21.0,306.0,157.0,149.0,1.0,PHI,23.0,393.0,303.0,90.0,2.0
10191997DAL,October 19,JAX,15.0,271.0,229.0,42.0,1.0,DAL,24.0,337.0,238.0,99.0,0.0
10261997PIT,October 26,JAX,16.0,267.0,194.0,73.0,1.0,PIT,26.0,439.0,298.0,141.0,3.0
1121997OTI,November 2,JAX,17.0,290.0,155.0,135.0,2.0,OTI,15.0,302.0,195.0,107.0,2.0
1191997JAX,November 9,JAX,16.0,332.0,182.0,150.0,2.0,KAN,22.0,413.0,265.0,148.0,5.0
11161997JAX,November 16,JAX,21.0,352.0,249.0,103.0,2.0,OTI,17.0,320.0,184.0,136.0,2.0
11231997CIN,November 23,JAX,20.0,415.0,280.0,135.0,3.0,CIN,24.0,327.0,203.0,124.0,0.0
11301997JAX,November 30,JAX,23.0,404.0,313.0,91.0,1.0,RAV,17.0,221.0,163.0,58.0,0.0
1271997JAX,December 7,JAX,23.0,341.0,234.0,107.0,2.0,NWE,16.0,282.0,227.0,55.0,0.0
12141997BUF,December 14,JAX,20.0,388.0,297.0,91.0,1.0,BUF,24.0,335.0,192.0,143.0,3.0
12211997RAI,December 21,JAX,20.0,417.0,274.0,143.0,0.0,RAI,19.0,300.0,192.0,108.0,1.0
12271997DEN,December 27,JAX,14.0,237.0,187.0,50.0,2.0,DEN,28.0,511.0,201.0,310.0,2.0
961998CHI,September 6,JAX,21.0,367.0,207.0,160.0,3.0,CHI,16.0,321.0,189.0,132.0,2.0
9131998JAX,September 13,JAX,19.0,256.0,111.0,145.0,0.0,KAN,23.0,364.0,253.0,111.0,2.0
9201998JAX,September 20,JAX,21.0,519.0,365.0,154.0,1.0,RAV,11.0,313.0,232.0,81.0,1.0
9271998OTI,September 27,JAX,19.0,297.0,149.0,148.0,3.0,OTI,15.0,219.0,179.0,40.0,3.0
10121998JAX,October 12,JAX,12.0,385.0,199.0,186.0,1.0,MIA,25.0,374.0,307.0,67.0,2.0
10181998BUF,October 18,JAX,16.0,238.0,104.0,134.0,0.0,BUF,22.0,337.0,227.0,110.0,1.0
10251998DEN,October 25,JAX,24.0,348.0,282.0,66.0,1.0,DEN,24.0,465.0,295.0,170.0,0.0
1111998RAV,November 1,JAX,20.0,364.0,253.0,111.0,1.0,RAV,22.0,357.0,231.0,126.0,5.0
1181998JAX,November 8,JAX,14.0,272.0,135.0,137.0,1.0,CIN,19.0,318.0,200.0,118.0,2.0
11151998JAX,November 15,JAX,18.0,374.0,230.0,144.0,0.0,TAM,13.0,343.0,186.0,157.0,3.0
11221998PIT,November 22,JAX,17.0,301.0,204.0,97.0,4.0,PIT,18.0,329.0,208.0,121.0,0.0
11291998CIN,November 29,JAX,16.0,322.0,243.0,79.0,0.0,CIN,20.0,355.0,224.0,131.0,4.0
1261998JAX,December 6,JAX,24.0,426.0,221.0,205.0,0.0,DET,16.0,332.0,212.0,120.0,0.0
12131998JAX,December 13,JAX,15.0,241.0,172.0,69.0,1.0,OTI,20.0,354.0,223.0,131.0,2.0
12201998MIN,December 20,JAX,15.0,207.0,69.0,138.0,4.0,MIN,25.0,417.0,237.0,180.0,0.0
12281998JAX,December 28,JAX,16.0,297.0,168.0,129.0,0.0,PIT,20.0,361.0,156.0,205.0,3.0
131999JAX,January 3,JAX,17.0,308.0,148.0,160.0,0.0,NWE,14.0,206.0,171.0,35.0,3.0
1101999NYJ,January 10,JAX,14.0,251.0,156.0,95.0,4.0,NYJ,29.0,429.0,278.0,151.0,3.0
9121999JAX,September 12,JAX,18.0,344.0,247.0,97.0,0.0,SFO,11.0,203.0,109.0,94.0,5.0
9191999CAR,September 19,JAX,27.0,414.0,200.0,214.0,1.0,CAR,16.0,283.0,196.0,87.0,1.0
9261999JAX,September 26,JAX,22.0,369.0,232.0,137.0,4.0,OTI,15.0,242.0,191.0,51.0,2.0
1031999PIT,October 3,JAX,13.0,204.0,80.0,124.0,1.0,PIT,14.0,216.0,99.0,117.0,2.0
10111999NYJ,October 11,JAX,16.0,322.0,197.0,125.0,1.0,NYJ,13.0,230.0,141.0,89.0,2.0
10171999JAX,October 17,JAX,21.0,325.0,222.0,103.0,0.0,CLE,16.0,243.0,130.0,113.0,1.0
10311999CIN,October 31,JAX,23.0,377.0,194.0,183.0,0.0,CIN,14.0,300.0,207.0,93.0,3.0
1171999ATL,November 7,JAX,20.0,367.0,215.0,152.0,0.0,ATL,10.0,182.0,140.0,42.0,4.0
11141999JAX,November 14,JAX,9.0,132.0,85.0,47.0,0.0,RAV,13.0,242.0,154.0,88.0,1.0
11211999JAX,November 21,JAX,30.0,494.0,355.0,139.0,1.0,NOR,21.0,339.0,233.0,106.0,1.0
11281999RAV,November 28,JAX,24.0,388.0,328.0,60.0,3.0,RAV,14.0,280.0,199.0,81.0,3.0
1221999JAX,December 2,JAX,24.0,466.0,298.0,168.0,1.0,PIT,15.0,235.0,172.0,63.0,0.0
12131999JAX,December 13,JAX,18.0,265.0,104.0,161.0,0.0,DEN,18.0,358.0,268.0,90.0,2.0
12191999CLE,December 19,JAX,20.0,442.0,261.0,181.0,2.0,CLE,19.0,269.0,197.0,72.0,1.0
12261999OTI,December 26,JAX,16.0,237.0,172.0,65.0,3.0,OTI,26.0,476.0,328.0,148.0,0.0
122000JAX,January 2,JAX,30.0,440.0,305.0,135.0,1.0,CIN,13.0,236.0,126.0,110.0,2.0
1152000JAX,January 15,JAX,21.0,520.0,263.0,257.0,2.0,MIA,10.0,131.0,110.0,21.0,7.0
1232000JAX,January 23,JAX,20.0,355.0,211.0,144.0,6.0,OTI,18.0,289.0,112.0,177.0,4.0
932000CLE,September 3,JAX,28.0,398.0,279.0,119.0,0.0,CLE,9.0,249.0,153.0,96.0,1.0
9102000RAV,September 10,JAX,22.0,421.0,375.0,46.0,4.0,RAV,17.0,331.0,242.0,89.0,2.0
9172000JAX,September 17,JAX,15.0,241.0,157.0,84.0,1.0,CIN,14.0,233.0,162.0,71.0,4.0
9252000CLT,September 25,JAX,18.0,286.0,189.0,97.0,2.0,CLT,21.0,533.0,440.0,93.0,1.0
1012000JAX,October 1,JAX,17.0,206.0,180.0,26.0,2.0,PIT,22.0,332.0,123.0,209.0,3.0
1082000JAX,October 8,JAX,22.0,348.0,253.0,95.0,6.0,RAV,10.0,194.0,138.0,56.0,1.0
10162000OTI,October 16,JAX,13.0,304.0,161.0,143.0,2.0,OTI,18.0,409.0,234.0,175.0,1.0
10222000JAX,October 22,JAX,21.0,385.0,239.0,146.0,4.0,WAS,18.0,399.0,269.0,130.0,2.0
10292000DAL,October 29,JAX,18.0,392.0,231.0,161.0,0.0,DAL,22.0,325.0,207.0,118.0,3.0
11122000JAX,November 12,JAX,24.0,437.0,315.0,122.0,1.0,SEA,22.0,326.0,230.0,96.0,0.0
11192000PIT,November 19,JAX,20.0,417.0,177.0,240.0,2.0,PIT,15.0,302.0,155.0,147.0,5.0
11262000JAX,November 26,JAX,16.0,334.0,223.0,111.0,2.0,OTI,17.0,334.0,217.0,117.0,0.0
1232000JAX,December 3,JAX,28.0,449.0,205.0,244.0,0.0,CLE,2.0,53.0,-9.0,62.0,1.0
12102000JAX,December 10,JAX,25.0,469.0,255.0,214.0,0.0,CRD,11.0,189.0,149.0,40.0,1.0
12172000CIN,December 17,JAX,17.0,276.0,162.0,114.0,1.0,CIN,15.0,263.0,157.0,106.0,4.0
12232000NYG,December 23,JAX,14.0,327.0,257.0,70.0,2.0,NYG,19.0,373.0,293.0,80.0,1.0
992001JAX,September 9,JAX,16.0,299.0,198.0,101.0,0.0,PIT,15.0,281.0,161.0,120.0,4.0
9232001JAX,September 23,JAX,16.0,329.0,210.0,119.0,2.0,OTI,13.0,264.0,177.0,87.0,0.0
9302001JAX,September 30,JAX,14.0,259.0,161.0,98.0,2.0,CLE,19.0,321.0,226.0,95.0,3.0
1072001SEA,October 7,JAX,18.0,256.0,199.0,57.0,2.0,SEA,21.0,395.0,210.0,185.0,2.0
10182001JAX,October 18,JAX,14.0,247.0,132.0,115.0,2.0,BUF,19.0,317.0,219.0,98.0,0.0
10282001RAV,October 28,JAX,19.0,365.0,284.0,81.0,1.0,RAV,23.0,305.0,191.0,114.0,1.0
1142001OTI,November 4,JAX,20.0,309.0,239.0,70.0,1.0,OTI,27.0,362.0,216.0,146.0,0.0
11112001JAX,November 11,JAX,21.0,261.0,164.0,97.0,0.0,CIN,18.0,352.0,279.0,73.0,1.0
11182001PIT,November 18,JAX,14.0,234.0,186.0,48.0,3.0,PIT,20.0,402.0,257.0,145.0,0.0
11252001JAX,November 25,JAX,19.0,305.0,230.0,75.0,0.0,RAV,24.0,361.0,246.0,115.0,2.0
1232001JAX,December 3,JAX,20.0,348.0,286.0,62.0,4.0,GNB,20.0,389.0,352.0,37.0,1.0
1292001CIN,December 9,JAX,17.0,255.0,193.0,62.0,1.0,CIN,12.0,200.0,140.0,60.0,1.0
12162001CLE,December 16,JAX,19.0,282.0,154.0,128.0,3.0,CLE,11.0,220.0,173.0,47.0,2.0
12232001MIN,December 23,JAX,23.0,423.0,209.0,214.0,0.0,MIN,16.0,214.0,186.0,28.0,2.0
12302001JAX,December 30,JAX,22.0,431.0,249.0,182.0,3.0,KAN,23.0,365.0,273.0,92.0,4.0
162002CHI,January 6,JAX,17.0,237.0,146.0,91.0,3.0,CHI,19.0,322.0,153.0,169.0,1.0
982002JAX,September 8,JAX,19.0,343.0,225.0,118.0,2.0,CLT,18.0,307.0,203.0,104.0,2.0
9152002KAN,September 15,JAX,19.0,450.0,320.0,130.0,1.0,KAN,18.0,336.0,196.0,140.0,2.0
9292002JAX,September 29,JAX,20.0,383.0,160.0,223.0,0.0,NYJ,18.0,345.0,267.0,78.0,4.0
1062002JAX,October 6,JAX,16.0,267.0,197.0,70.0,0.0,PHI,28.0,406.0,207.0,199.0,0.0
10132002OTI,October 13,JAX,13.0,198.0,68.0,130.0,2.0,OTI,25.0,370.0,218.0,152.0,1.0
10202002RAV,October 20,JAX,22.0,397.0,224.0,173.0,3.0,RAV,16.0,261.0,143.0,118.0,2.0
10272002JAX,October 27,JAX,18.0,290.0,164.0,126.0,0.0,HTX,12.0,242.0,161.0,81.0,1.0
1132002NYG,November 3,JAX,16.0,329.0,203.0,126.0,1.0,NYG,26.0,394.0,217.0,177.0,1.0
11102002JAX,November 10,JAX,18.0,309.0,167.0,142.0,0.0,WAS,23.0,307.0,239.0,68.0,3.0
11172002HTX,November 17,JAX,16.0,321.0,199.0,122.0,1.0,HTX,18.0,272.0,194.0,78.0,2.0
11242002DAL,November 24,JAX,19.0,326.0,194.0,132.0,3.0,DAL,21.0,405.0,287.0,118.0,3.0
1212002JAX,December 1,JAX,13.0,226.0,124.0,102.0,0.0,PIT,23.0,403.0,184.0,219.0,1.0
1282002JAX,December 8,JAX,13.0,211.0,54.0,157.0,0.0,CLE,21.0,417.0,244.0,173.0,2.0
12152002CIN,December 15,JAX,20.0,321.0,212.0,109.0,0.0,CIN,19.0,300.0,235.0,65.0,2.0
12222002JAX,December 22,JAX,13.0,214.0,139.0,75.0,1.0,OTI,20.0,298.0,123.0,175.0,0.0
12292002CLT,December 29,JAX,20.0,266.0,112.0,154.0,1.0,CLT,18.0,272.0,146.0,126.0,1.0
972003CAR,September 7,JAX,17.0,331.0,256.0,75.0,1.0,CAR,17.0,242.0,120.0,122.0,2.0
9142003JAX,September 14,JAX,20.0,287.0,192.0,95.0,0.0,BUF,20.0,371.0,328.0,43.0,0.0
9212003CLT,September 21,JAX,15.0,266.0,114.0,152.0,1.0,CLT,17.0,289.0,216.0,73.0,1.0
9282003HTX,September 28,JAX,15.0,342.0,263.0,79.0,5.0,HTX,21.0,339.0,229.0,110.0,4.0
1052003JAX,October 5,JAX,21.0,436.0,313.0,123.0,1.0,SDG,21.0,346.0,277.0,69.0,2.0
10122003JAX,October 12,JAX,22.0,332.0,244.0,88.0,5.0,MIA,16.0,234.0,143.0,91.0,2.0
10262003JAX,October 26,JAX,15.0,293.0,239.0,54.0,3.0,OTI,23.0,320.0,187.0,133.0,1.0
1122003RAV,November 2,JAX,20.0,320.0,186.0,134.0,3.0,RAV,9.0,259.0,156.0,103.0,2.0
1192003JAX,November 9,JAX,20.0,353.0,179.0,174.0,2.0,CLT,20.0,394.0,347.0,47.0,2.0
11162003OTI,November 16,JAX,16.0,271.0,145.0,126.0,2.0,OTI,13.0,246.0,150.0,96.0,3.0
11232003NYJ,November 23,JAX,20.0,330.0,172.0,158.0,2.0,NYJ,17.0,282.0,221.0,61.0,1.0
11302003JAX,November 30,JAX,21.0,359.0,224.0,135.0,1.0,TAM,16.0,221.0,144.0,77.0,1.0
1272003JAX,December 7,JAX,23.0,390.0,182.0,208.0,0.0,HTX,7.0,124.0,54.0,70.0,3.0
12142003NWE,December 14,JAX,17.0,354.0,282.0,72.0,2.0,NWE,18.0,296.0,212.0,84.0,1.0
12212003JAX,December 21,JAX,22.0,374.0,131.0,243.0,2.0,NOR,20.0,350.0,289.0,61.0,1.0
12282003ATL,December 28,JAX,21.0,320.0,163.0,157.0,1.0,ATL,21.0,344.0,178.0,166.0,1.0
9122004BUF,September 12,JAX,14.0,225.0,142.0,83.0,2.0,BUF,16.0,242.0,147.0,95.0,2.0
9192004JAX,September 19,JAX,8.0,176.0,109.0,67.0,0.0,DEN,20.0,356.0,250.0,106.0,1.0
9262004OTI,September 26,JAX,15.0,253.0,117.0,136.0,0.0,OTI,13.0,249.0,130.0,119.0,1.0
1032004JAX,October 3,JAX,23.0,408.0,311.0,97.0,1.0,CLT,23.0,337.0,220.0,117.0,1.0
10102004SDG,October 10,JAX,28.0,429.0,349.0,80.0,3.0,SDG,18.0,386.0,210.0,176.0,0.0
10172004JAX,October 17,JAX,19.0,378.0,277.0,101.0,0.0,KAN,19.0,350.0,273.0,77.0,1.0
10242004CLT,October 24,JAX,20.0,414.0,286.0,128.0,2.0,CLT,23.0,446.0,359.0,87.0,2.0
10312004HTX,October 31,JAX,14.0,287.0,248.0,39.0,2.0,HTX,24.0,369.0,276.0,93.0,2.0
11142004JAX,November 14,JAX,22.0,415.0,176.0,239.0,0.0,DET,10.0,190.0,109.0,81.0,1.0
11212004JAX,November 21,JAX,18.0,274.0,123.0,151.0,2.0,OTI,14.0,295.0,192.0,103.0,2.0
11282004MIN,November 28,JAX,18.0,379.0,225.0,154.0,2.0,MIN,24.0,330.0,218.0,112.0,2.0
1252004JAX,December 5,JAX,20.0,359.0,259.0,100.0,0.0,PIT,15.0,316.0,196.0,120.0,0.0
12122004JAX,December 12,JAX,22.0,332.0,242.0,90.0,1.0,CHI,10.0,210.0,179.0,31.0,2.0
12192004GNB,December 19,JAX,19.0,312.0,115.0,197.0,2.0,GNB,26.0,444.0,350.0,94.0,5.0
12262004JAX,December 26,JAX,6.0,126.0,31.0,95.0,3.0,HTX,19.0,333.0,114.0,219.0,2.0
122005RAI,January 2,JAX,13.0,242.0,149.0,93.0,2.0,RAI,16.0,281.0,134.0,147.0,4.0
9112005JAX,September 11,JAX,18.0,362.0,243.0,119.0,0.0,SEA,20.0,322.0,225.0,97.0,5.0
9182005CLT,September 18,JAX,12.0,303.0,175.0,128.0,0.0,CLT,18.0,268.0,122.0,146.0,1.0
9252005NYJ,September 25,JAX,16.0,308.0,169.0,139.0,3.0,NYJ,12.0,168.0,79.0,89.0,3.0
1022005JAX,October 2,JAX,13.0,241.0,229.0,12.0,4.0,DEN,24.0,306.0,118.0,188.0,0.0
1092005JAX,October 9,JAX,19.0,342.0,161.0,181.0,1.0,CIN,20.0,364.0,232.0,132.0,1.0
10162005PIT,October 16,JAX,17.0,246.0,153.0,93.0,1.0,PIT,16.0,218.0,145.0,73.0,4.0
10302005RAM,October 30,JAX,16.0,427.0,206.0,221.0,2.0,RAM,15.0,386.0,186.0,200.0,3.0
1162005JAX,November 6,JAX,18.0,312.0,214.0,98.0,0.0,HTX,17.0,279.0,191.0,88.0,1.0
11132005JAX,November 13,JAX,20.0,338.0,205.0,133.0,0.0,RAV,8.0,163.0,110.0,53.0,3.0
11202005OTI,November 20,JAX,22.0,295.0,246.0,49.0,1.0,OTI,16.0,254.0,191.0,63.0,1.0
11272005CRD,November 27,JAX,19.0,295.0,133.0,162.0,0.0,CRD,23.0,368.0,301.0,67.0,2.0
1242005CLE,December 4,JAX,17.0,237.0,115.0,122.0,1.0,CLE,15.0,303.0,205.0,98.0,0.0
12112005JAX,December 11,JAX,18.0,324.0,250.0,74.0,3.0,CLT,25.0,399.0,300.0,99.0,0.0
12182005JAX,December 18,JAX,21.0,336.0,202.0,134.0,0.0,SFO,11.0,217.0,107.0,110.0,1.0
12242005HTX,December 24,JAX,30.0,448.0,276.0,172.0,0.0,HTX,18.0,370.0,263.0,107.0,1.0
112006JAX,January 1,JAX,25.0,335.0,213.0,122.0,1.0,OTI,15.0,270.0,171.0,99.0,2.0
172006NWE,January 7,JAX,15.0,292.0,205.0,87.0,2.0,NWE,17.0,307.0,189.0,118.0,0.0
9102006JAX,September 10,JAX,22.0,307.0,229.0,78.0,1.0,DAL,14.0,323.0,235.0,88.0,3.0
9182006JAX,September 18,JAX,17.0,362.0,252.0,110.0,1.0,PIT,9.0,153.0,127.0,26.0,2.0
9242006CLT,September 24,JAX,20.0,297.0,106.0,191.0,2.0,CLT,14.0,272.0,209.0,63.0,0.0
1012006WAS,October 1,JAX,12.0,307.0,275.0,32.0,2.0,WAS,22.0,481.0,329.0,152.0,2.0
1082006JAX,October 8,JAX,19.0,312.0,131.0,181.0,0.0,NYJ,11.0,177.0,45.0,132.0,4.0
10222006HTX,October 22,JAX,14.0,220.0,118.0,102.0,2.0,HTX,21.0,349.0,218.0,131.0,0.0
10292006PHI,October 29,JAX,16.0,285.0,76.0,209.0,1.0,PHI,14.0,227.0,142.0,85.0,0.0
1152006JAX,November 5,JAX,17.0,342.0,169.0,173.0,0.0,OTI,14.0,262.0,154.0,108.0,3.0
11122006JAX,November 12,JAX,16.0,322.0,204.0,118.0,4.0,HTX,21.0,306.0,158.0,148.0,0.0
11202006JAX,November 20,JAX,21.0,414.0,249.0,165.0,1.0,NYG,13.0,247.0,222.0,25.0,3.0
11262006BUF,November 26,JAX,19.0,323.0,116.0,207.0,1.0,BUF,13.0,241.0,169.0,72.0,1.0
1232006MIA,December 3,JAX,18.0,353.0,203.0,150.0,1.0,MIA,20.0,309.0,241.0,68.0,2.0
12102006JAX,December 10,JAX,23.0,447.0,72.0,375.0,1.0,CLT,23.0,339.0,305.0,34.0,1.0
12172006OTI,December 17,JAX,23.0,396.0,203.0,193.0,4.0,OTI,5.0,98.0,57.0,41.0,0.0
12242006JAX,December 24,JAX,12.0,339.0,195.0,144.0,1.0,NWE,22.0,359.0,242.0,117.0,0.0
12312006KAN,December 31,JAX,24.0,397.0,284.0,113.0,1.0,KAN,23.0,395.0,225.0,170.0,3.0
992007JAX,September 9,JAX,13.0,272.0,197.0,75.0,1.0,OTI,22.0,350.0,68.0,282.0,2.0
9162007JAX,September 16,JAX,17.0,364.0,251.0,113.0,0.0,ATL,13.0,248.0,166.0,82.0,0.0
9232007DEN,September 23,JAX,21.0,326.0,140.0,186.0,2.0,DEN,11.0,265.0,218.0,47.0,3.0
1072007KAN,October 7,JAX,20.0,357.0,201.0,156.0,0.0,KAN,14.0,271.0,261.0,10.0,1.0
10142007JAX,October 14,JAX,25.0,457.0,213.0,244.0,3.0,HTX,23.0,390.0,329.0,61.0,3.0
10222007JAX,October 22,JAX,18.0,226.0,109.0,117.0,3.0,CLT,24.0,384.0,243.0,141.0,1.0
10282007TAM,October 28,JAX,12.0,219.0,86.0,133.0,0.0,TAM,18.0,385.0,249.0,136.0,3.0
1142007NOR,November 4,JAX,18.0,432.0,344.0,88.0,3.0,NOR,32.0,538.0,435.0,103.0,1.0
11112007OTI,November 11,JAX,19.0,262.0,96.0,166.0,1.0,OTI,17.0,292.0,230.0,62.0,3.0
11182007JAX,November 18,JAX,18.0,311.0,189.0,122.0,0.0,SDG,18.0,388.0,309.0,79.0,2.0
11252007JAX,November 25,JAX,21.0,416.0,292.0,124.0,1.0,BUF,20.0,297.0,203.0,94.0,3.0
1222007CLT,December 2,JAX,27.0,411.0,243.0,168.0,2.0,CLT,19.0,342.0,279.0,63.0,1.0
1292007JAX,December 9,JAX,24.0,427.0,249.0,178.0,1.0,CAR,10.0,149.0,99.0,50.0,2.0
12162007PIT,December 16,JAX,25.0,421.0,197.0,224.0,1.0,PIT,13.0,217.0,102.0,115.0,0.0
12232007JAX,December 23,JAX,26.0,437.0,236.0,201.0,2.0,RAI,13.0,215.0,105.0,110.0,4.0
12302007HTX,December 30,JAX,24.0,381.0,285.0,96.0,1.0,HTX,19.0,290.0,120.0,170.0,1.0
152008PIT,January 5,JAX,14.0,239.0,104.0,135.0,2.0,PIT,24.0,340.0,297.0,43.0,4.0
1122008NWE,January 12,JAX,22.0,350.0,270.0,80.0,2.0,NWE,24.0,403.0,258.0,145.0,0.0
972008OTI,September 7,JAX,13.0,189.0,156.0,33.0,3.0,OTI,14.0,309.0,172.0,137.0,2.0
9142008JAX,September 14,JAX,18.0,243.0,145.0,98.0,2.0,BUF,18.0,285.0,210.0,75.0,1.0
9212008CLT,September 21,JAX,25.0,403.0,167.0,236.0,1.0,CLT,19.0,325.0,211.0,114.0,2.0
9282008JAX,September 28,JAX,21.0,375.0,236.0,139.0,0.0,HTX,23.0,386.0,307.0,79.0,0.0
1052008JAX,October 5,JAX,14.0,213.0,175.0,38.0,0.0,PIT,28.0,415.0,286.0,129.0,1.0
10122008DEN,October 12,JAX,26.0,416.0,261.0,155.0,2.0,DEN,19.0,323.0,192.0,131.0,3.0
10262008JAX,October 26,JAX,23.0,380.0,267.0,113.0,1.0,CLE,15.0,327.0,236.0,91.0,0.0
1122008CIN,November 2,JAX,9.0,282.0,214.0,68.0,1.0,CIN,20.0,312.0,153.0,159.0,2.0
1192008DET,November 9,JAX,24.0,384.0,227.0,157.0,0.0,DET,13.0,256.0,153.0,103.0,1.0
11162008JAX,November 16,JAX,17.0,257.0,117.0,140.0,1.0,OTI,13.0,344.0,230.0,114.0,1.0
11232008JAX,November 23,JAX,17.0,321.0,286.0,35.0,5.0,MIN,15.0,226.0,104.0,122.0,1.0
1212008HTX,December 1,JAX,21.0,388.0,262.0,126.0,3.0,HTX,18.0,326.0,200.0,126.0,1.0
1272008CHI,December 7,JAX,14.0,278.0,159.0,119.0,1.0,CHI,16.0,296.0,210.0,86.0,1.0
12142008JAX,December 14,JAX,18.0,323.0,229.0,94.0,0.0,GNB,18.0,338.0,254.0,84.0,1.0
12182008JAX,December 18,JAX,28.0,409.0,304.0,105.0,1.0,CLT,20.0,396.0,364.0,32.0,0.0
